distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
2.1523763516313394,1.1552084747887044,-0.19531049740152873,0.6469812662250332,-1.709183528664372
3.9054181182063874,1.2365981215220296,-0.06865724196394672,0.07082278630785085,-2.346743710868564
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
4.68074803543743,1.2562492465512576,0.6880706609660715,1.1942539778818397,-2.50577545203349
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.150006784682077,2.427995156337141,-0.14983798758042224,0.08978947545376985,-1.3437115708028704
3.202153854858687,0.10204032748326013,-0.18939943576140086,0.7102221180230219,-2.866053993569009
3.6095519614506175,0.46721671441897106,0.5796379562588556,1.0919291154900537,-2.715080665211218
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.7670665621743593,1.9465864934537722,-0.19623435201945078,1.2665358898812444,-1.9114148662400936
2.7568083751815844,1.222184503018098,-0.14136416262735163,0.8704644822171448,-1.9722957820590274
3.102366708966346,2.000675643166388,-0.19635608788431858,1.9634143891536655,-1.598329199236392
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
4.317380026703935,0.4658485726656933,0.08704914540613569,0.02136836174835219,-2.829140407845437
2.151762019693241,0.22291711585302335,-0.17498239748383027,0.5965428402886607,-2.522131560675789
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
4.529464399866553,1.9633671517308804,-0.1585931211303101,0.3718151891223423,-2.136006277832454
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
1.991116706587644,0.12884343049862762,-0.17764594292904032,1.475604226203946,-2.5504249968241743
2.5089420746248883,1.4164588326688419,-0.13606500023081403,2.5720032629339644,-1.7036758772900336
2.5129277931523832,0.7764679101784969,-0.16485231858234314,-0.1569437096276847,-2.2029470448273147
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.3734853787009875,-0.07056928982005731,0.7070961923272637,0.7723596324730607,-2.9997772489935337
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
1.9961282864136196,0.8089067876827241,-0.16887014365285266,0.964392538048307,-1.9256286299961374
2.291637638314105,-0.05500859026440963,1.8980300584113683,1.381542885520517,-2.799525526259677
2.216403211060932,0.43496751297816827,0.5311870785176863,-0.06481161435218617,-2.3629145885991636
2.922088553601049,0.13372941073585892,-0.19436626135105095,-0.09758854356948023,-2.7938171858784226
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.802220091024975,2.005111860370872,-0.1312401742064947,1.212543721331993,-1.8911863876808872
4.889764806584182,1.8639606677768208,0.05383807355807432,0.18860608320647396,-2.269528243488589
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
2.7721298840507824,2.2261138716278186,0.21558488496836115,0.7373626764606898,-1.2562322348152122
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
2.546671685838564,0.1280381040305023,-0.19105234110957756,1.8559943461365966,-2.714928765631585
4.177352921563768,-0.4937616110784741,-0.1964401367057888,1.6797255017825432,-3.3042757263487115
3.0148591685332886,1.256887960588656,-0.17641899959176235,0.4684188311615797,-2.0549676041865963
