distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized
-0.7618420603167679,-0.920451595684423,-0.08211914852947294,-0.5865813753432669,-1.4511685187766672
-0.756338436045401,-0.9067700355851692,-0.1259935136533146,-0.4856762208783618,-0.37744656172319335
-0.29251468214104187,-0.533194030517868,-0.09984659390021591,-0.428993482269627,-1.423080082917396
-0.7678908845711033,-0.921860979330224,0.3494813423747081,-0.561402329582769,-0.5841171163107634
-0.4508876704059433,-0.5905772858172371,-0.10212605962985268,-0.452602400713518,-0.8512380028693708
-0.444986594200023,-0.6633223575463533,-0.1966572009509274,-0.39700810730020386,-1.456654090912958
-0.7570704180951338,-0.9163953636965966,-0.1810453926099117,-0.6084031150617096,-1.430255423438935
-0.2531088725912886,-0.33313133197272676,-0.18507806727773407,-0.3804756408597758,-0.6074597995410485
-0.35009384249051134,-0.4983008488777206,-0.18873936357841992,0.602833803454664,-0.9312504728470097
-0.5452604175867864,-0.6613528234395438,-0.1618261626961357,-0.43046238597861164,-0.5421721200983936
-0.7445086454591371,-0.9071017221786428,-0.15449903951716948,-0.5766862556074509,-1.5083978681335577
-0.7593114103839163,-0.912693465813502,-0.1967765648130182,-0.6048321433758679,-0.6818917874144599
-0.762016526800025,-0.9149218970223637,-0.1967765648130182,-0.6111008812821975,-0.5579492194691491
-0.7690113797687038,-0.9278312242602136,-0.1967765648130182,-0.6115143618947511,-1.8789108449834724
-0.6049102742197603,-0.7558420971705397,-0.19640422936136487,0.9355702967481859,-0.9069493699263441
-0.6460985147323681,-0.786770929594355,-0.18403441852499158,-0.43165703010072887,-0.6872570432009448
-0.6483240167130171,-0.8242023411616903,-0.19225099476525923,-0.543712707252012,-1.3749748725755984
-0.5929628462359091,-0.7183343453810326,-0.1726224932367439,-0.5740292544913775,-0.5587209013341077
-0.7678908845711033,-0.9243616831062834,0.326369104173904,-0.5596641877609638,-1.201337239214739
-0.6857037860410631,-0.8216307508319997,-0.19222779978109264,-0.49689535278922464,-0.4329905534239802
-0.7575345438455295,-0.9091855187330479,-0.18497818566068833,-0.57936312840809,-0.4934149041802196
-0.7674267596322423,-0.920451595684423,-0.1967765648130182,-0.5963698650896111,-0.37758817935112443
-0.7613601560002621,-0.912693465813502,-0.18497818566068833,-0.5745944547569527,-0.33620636633369655
-0.7575345438455295,-0.9091855187330479,-0.18497818566068833,-0.57936312840809,-0.4934149041802196
-0.670765489373604,-0.8082842574635346,-0.17765882046660575,-0.4914666140232542,-0.5461937536646534
-0.757673323892002,-0.912693465813502,-0.1967765648130182,-0.609171265453045,-0.9087567808733301
-0.7667881682101243,-0.9253582678395228,-0.17451217386927273,-0.6121822083173271,-1.6478523461568129
-0.7491039592658851,-0.9122754449680468,-0.14990409248300726,-0.6020294621169623,-1.64321793122662
-0.7451919362249148,-0.8955732491755763,-0.1967765648130182,-0.5389582164673657,-0.5750962186950812
-0.3935894634474509,-0.633978645759939,0.2558709256653921,-0.5395108692683138,-1.53886174614146
-0.7505396903358275,-0.90165071630325,-0.18167463949803597,-0.5100612989559545,-0.5652089072389852
-0.755293552368282,-0.909920489470245,0.20407796668214154,-0.4836863299405435,-0.8718489986130402
-0.7674267596322423,-0.920451595684423,-0.18497818566068833,-0.6014932625857445,-0.37758817935112443
-0.5017142921063582,-0.6137941132471831,-0.10147838839284413,-0.46825893134965396,-0.5732579213321154
-0.00557678916780273,-0.1863516009112553,-0.11873760486166496,-0.04365817224533505,-1.058548854195349
-0.051734515189834906,-0.37131377297998797,0.10462287834704767,-0.23873576119732026,-1.552214468793571
-0.7701318760483509,-0.9278312242602136,-0.1967765648130182,-0.6154674846596293,-1.6507701032056488
-0.7674267596322423,-0.9243616831062834,-0.031134054456009662,-0.5724520515260115,-1.3012748432931402
-0.7701318760483509,-0.9253582678395228,-0.1967765648130182,-0.5550861922098875,-0.8718491159045038
-0.7553291111235717,-0.9163953636965966,-0.1967765648130182,-0.5288507241071329,-1.5898880817667047
-0.7605630163524377,-0.920451595684423,-0.18279330077231173,-0.46739279362417585,-1.6016144824905447
-0.7554857995817419,-0.9122754449680468,-0.1967765648130182,-0.5775476653086776,-1.1138517013432498
-0.4485200443139084,-0.6438601645438825,-0.13298489334566568,-0.45185055294709875,-1.2835457588753854
-0.7663062633525951,-0.921860979330224,-0.1967765648130182,-0.5856934506764373,-0.9752155923279984
-0.7295551298067209,-0.8831422610861203,-0.1967765648130182,-0.47983413517334983,-0.8718491159045038
