distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized,amplify_normalized
2.3105675019707497,3.6465088083319417,-0.10447046363834388,1.5515841202312246,0.2591670785833284,-0.05416891754518293
1.5311032741674755,2.560248352957478,0.05145970909503104,1.8662226639459791,0.3361866223322725,-0.04709811529333278
2.857171710870557,3.8772769836101193,-0.14731176520059508,2.1416548892406952,-0.14848435840825613,0.23052239386558443
2.042218600934562,3.013952735367711,-0.03343590249745702,1.6904559683885871,0.04652653792457089,0.07199606215461918
1.4456739935234215,2.4804192188459235,-0.19227610675007048,2.0151070159333955,0.39299540509851955,-0.13135747263164038
1.9226648988780732,3.285793469353574,-0.19634657629532967,1.989479158137993,0.46216347482710746,-0.13761427497030349
2.1202517416318405,3.5749945402067755,-0.1923804188944555,2.1947146085620006,0.4449791700228729,0.09833807664703419
2.523995235945608,3.985857863269127,-0.1965613683425402,2.273531636561126,0.2768648226966922,0.32568728999888025
1.8961001146486027,2.9055186370970834,-0.1955200586389152,2.7163677133900426,0.13836468805119287,-0.1533338618408327
1.709775212558379,2.9339451158356304,-0.1407848427043187,1.6778945195820187,0.44238240293368786,0.22608353136939696
1.8315780566078772,3.0967926403477692,-0.19517673272729816,3.250958159810299,0.41642690111697706,-0.055651600877766
2.228933580811989,2.501339151104785,-0.1673653620153454,2.3153326143562767,-0.6113439271957051,-0.017092745673751856
2.9997186319523284,4.878343125423896,-0.10809149631839934,4.2876255545704485,0.40119221113728665,0.062165850062225976
2.5736449426468666,3.959632860029963,-0.19582746795617906,3.20664759483522,0.20045825526123662,0.27094197382185264
1.5378749650407562,2.2625859284575855,-0.19631968115068682,2.6119598433310043,-0.0036292518941276183,0.2712465220270806
3.4704922059408525,5.503484833273826,-0.19618336131249509,2.5943999832457787,0.34156447352894825,0.2587455843971596
1.708535728216518,2.926295467805788,-0.1964374924845155,1.3571222036436885,0.4364999866798035,0.27404848637330975
