"id","user_id","time","duration","X","Y","key","tagName","tagId"
605,6,1677511514796,180,1379,40,0,NULL,NULL
606,6,1677511514796,180,1379,40,0,NULL,NULL
607,6,1677511516666,179,1348,210,0,NULL,NULL
608,6,1677511519045,436,769,424,0,NULL,NULL
609,6,1677511522233,556,730,360,0,NULL,NULL
610,6,1677511523360,881,866,472,0,NULL,NULL
611,6,1677511523733,179,866,472,0,NULL,NULL
612,6,1677511514796,180,1379,40,0,NULL,NULL
613,6,1677511516666,179,1348,210,0,NULL,NULL
614,6,1677511519045,436,769,424,0,NULL,NULL
615,6,1677511522233,556,730,360,0,NULL,NULL
616,6,1677511523360,881,866,472,0,NULL,NULL
617,6,1677511523733,179,866,472,0,NULL,NULL
618,6,1677511533705,1184,859,472,0,NULL,NULL
619,6,1677511514796,180,1379,40,0,NULL,NULL
620,6,1677511534090,179,859,472,0,NULL,NULL
621,6,1677511516666,179,1348,210,0,NULL,NULL
622,6,1677511519045,436,769,424,0,NULL,NULL
623,6,1677511522233,556,730,360,0,NULL,NULL
624,6,1677511523360,881,866,472,0,NULL,NULL
625,6,1677511523733,179,866,472,0,NULL,NULL
626,6,1677511533705,1184,859,472,0,NULL,NULL
627,6,1677511534090,179,859,472,0,NULL,NULL
628,6,1677511514796,180,1379,40,0,NULL,NULL
629,6,1677511519045,436,769,424,0,NULL,NULL
630,6,1677511516666,179,1348,210,0,NULL,NULL
631,6,1677511522233,556,730,360,0,NULL,NULL
632,6,1677511523733,179,866,472,0,NULL,NULL
633,6,1677511523360,881,866,472,0,NULL,NULL
634,6,1677511534090,179,859,472,0,NULL,NULL
635,6,1677511533705,1184,859,472,0,NULL,NULL
636,6,1677511516666,179,1348,210,0,NULL,NULL
637,6,1677511514796,180,1379,40,0,NULL,NULL
638,6,1677511519045,436,769,424,0,NULL,NULL
639,6,1677511523360,881,866,472,0,NULL,NULL
640,6,1677511522233,556,730,360,0,NULL,NULL
641,6,1677511523733,179,866,472,0,NULL,NULL
642,6,1677511534090,179,859,472,0,NULL,NULL
643,6,1677511533705,1184,859,472,0,NULL,NULL
644,4,1677529731871,180,1434,64,0,NULL,NULL
645,4,1677529734412,180,870,124,0,NULL,NULL
646,4,1677529740376,179,687,123,0,NULL,NULL
647,4,1677529748001,179,1098,324,0,NULL,NULL
648,49,1677609665870,95,342,127,0,NULL,NULL
649,49,1677609666846,109,197,66,0,NULL,NULL
650,3,1678043006557,215,1228,38,0,NULL,NULL
651,3,1678043006557,215,1228,38,0,NULL,NULL
652,3,1678043006557,215,1228,38,0,NULL,NULL
653,3,1678043006557,215,1228,38,0,NULL,NULL
654,3,1678043006557,215,1228,38,0,NULL,NULL
655,3,1678043006557,215,1228,38,0,NULL,NULL
656,3,1678043006557,215,1228,38,0,NULL,NULL
657,3,1678043006557,215,1228,38,0,NULL,NULL
658,3,1678043006557,215,1228,38,0,NULL,NULL
659,3,1678043006557,215,1228,38,0,NULL,NULL
660,3,1678043006557,215,1228,38,0,NULL,NULL
661,3,1678043006557,215,1228,38,0,NULL,NULL
662,3,1678043006557,215,1228,38,0,NULL,NULL
663,3,1678043006557,215,1228,38,0,NULL,NULL
664,3,1678043006557,215,1228,38,0,NULL,NULL
665,3,1678043006557,215,1228,38,0,NULL,NULL
666,3,1678043006557,215,1228,38,0,NULL,NULL
667,3,1678043006557,215,1228,38,0,NULL,NULL
668,3,1678043006557,215,1228,38,0,NULL,NULL
669,3,1678043006557,215,1228,38,0,NULL,NULL
670,3,1678043006557,215,1228,38,0,NULL,NULL
671,3,1678043006557,215,1228,38,0,NULL,NULL
672,3,1678043006557,215,1228,38,0,NULL,NULL
673,3,1678043006557,215,1228,38,0,NULL,NULL
674,3,1678043006557,215,1228,38,0,NULL,NULL
675,3,1678043006557,215,1228,38,0,NULL,NULL
676,3,1678043006557,215,1228,38,0,NULL,NULL
677,3,1678043006557,215,1228,38,0,NULL,NULL
678,3,1678043006557,215,1228,38,0,NULL,NULL
679,3,1678043006557,215,1228,38,0,NULL,NULL
680,3,1678043006557,215,1228,38,0,NULL,NULL
681,3,1678043006557,215,1228,38,0,NULL,NULL
682,3,1678043006557,215,1228,38,0,NULL,NULL
683,3,1678043006557,215,1228,38,0,NULL,NULL
684,3,1678043006557,215,1228,38,0,NULL,NULL
685,3,1678043006557,215,1228,38,0,NULL,NULL
686,3,1678043006557,215,1228,38,0,NULL,NULL
687,3,1678043006557,215,1228,38,0,NULL,NULL
688,3,1678043006557,215,1228,38,0,NULL,NULL
689,50,1678043494129,187,1142,43,0,NULL,NULL
690,51,1678105048982,218,1038,439,0,NULL,NULL
691,51,1678105082780,215,1112,39,0,NULL,NULL
692,51,1678105084731,230,1056,211,0,NULL,NULL
693,52,1678105299112,93,481,130,0,NULL,NULL
694,52,1678105303035,77,306,651,0,NULL,NULL
695,52,1678105426013,37,491,124,0,NULL,NULL
696,52,1678105455506,89,1216,141,0,NULL,NULL
697,12,1678106671916,64,1146,102,0,NULL,NULL
698,12,1678106673580,98,1570,531,0,NULL,NULL
699,12,1678106675270,94,1439,38,0,NULL,NULL
700,12,1678106676312,80,1409,175,0,NULL,NULL
701,12,1678106678522,70,1430,219,0,NULL,NULL
702,12,1678106677436,82,1448,41,0,NULL,NULL
703,12,1678106680141,84,938,505,0,NULL,NULL
704,53,1678107660057,120,1200,42,0,NULL,NULL
705,55,1678111851231,78,1397,40,0,NULL,NULL
706,55,1678111908519,93,754,635,0,NULL,NULL
707,55,1678111913039,94,1360,515,0,NULL,NULL
708,56,1678120919417,130,1142,53,0,NULL,NULL
709,56,1678120928205,130,796,457,0,NULL,NULL
710,57,1678125354048,223,1535,622,0,NULL,NULL
711,57,1678125371752,213,1526,520,0,NULL,NULL
712,57,1678125405576,206,1532,442,0,NULL,NULL
713,57,1678125412473,267,1528,704,0,NULL,NULL
714,57,1678125415982,241,1528,704,0,NULL,NULL
715,57,1678125425332,204,1523,700,0,NULL,NULL
716,57,1678125945813,222,1377,53,0,NULL,NULL
717,57,1678126007826,221,1273,215,0,NULL,NULL
718,57,1678126039876,219,764,571,0,NULL,NULL
719,57,1678126137959,218,729,577,0,NULL,NULL
720,57,1678126511098,209,1292,55,0,NULL,NULL
721,57,1678127437462,322,1528,704,0,NULL,NULL
722,57,1678127554098,226,1527,699,0,NULL,NULL
723,57,1678127588840,289,1528,710,0,NULL,NULL
724,57,1678127592703,255,1532,9,0,NULL,NULL
725,58,1678188298923,79,848,127,0,NULL,NULL
726,58,1678188367500,93,800,343,0,NULL,NULL
727,58,1678188396995,96,1321,51,0,NULL,NULL
728,59,1678206191283,126,1295,56,0,NULL,NULL
729,59,1678206235804,120,1048,217,0,NULL,NULL
730,59,1678206276691,95,1248,51,0,NULL,NULL
731,59,1678206438149,112,864,121,0,NULL,NULL
732,59,1678206443492,109,501,125,0,NULL,NULL
733,59,1678206442084,112,364,132,0,NULL,NULL
734,59,1678206454866,102,330,133,0,NULL,NULL
735,59,1678207035636,90,1301,46,0,NULL,NULL
736,59,1678207160251,86,1439,265,0,NULL,NULL
737,59,1678207161083,55,1184,297,0,NULL,NULL
738,3,1678950703567,88,1104,214,0,NULL,NULL
739,3,1678950703750,80,1104,214,0,NULL,NULL
740,3,1678950703927,88,1104,214,0,NULL,NULL
741,3,1678950703567,88,1104,214,0,NULL,NULL
742,3,1678950703750,80,1104,214,0,NULL,NULL
743,3,1678950703927,88,1104,214,0,NULL,NULL
744,3,1678950704094,88,1104,214,0,NULL,NULL
745,3,1678950703567,88,1104,214,0,NULL,NULL
746,3,1678950703750,80,1104,214,0,NULL,NULL
747,3,1678950703927,88,1104,214,0,NULL,NULL
748,3,1678950704094,88,1104,214,0,NULL,NULL
749,3,1678950703567,88,1104,214,0,NULL,NULL
750,3,1678950703927,88,1104,214,0,NULL,NULL
751,3,1678950704094,88,1104,214,0,NULL,NULL
752,3,1678950703750,80,1104,214,0,NULL,NULL
753,3,1678950703567,88,1104,214,0,NULL,NULL
754,3,1678950703750,80,1104,214,0,NULL,NULL
755,3,1678950704094,88,1104,214,0,NULL,NULL
756,3,1678950703927,88,1104,214,0,NULL,NULL
757,3,1678950703750,80,1104,214,0,NULL,NULL
758,3,1678950703567,88,1104,214,0,NULL,NULL
759,3,1678950703927,88,1104,214,0,NULL,NULL
760,3,1678950704094,88,1104,214,0,NULL,NULL
761,3,1678950703567,88,1104,214,0,NULL,NULL
762,3,1678950703927,88,1104,214,0,NULL,NULL
763,3,1678950703750,80,1104,214,0,NULL,NULL
764,3,1678950704094,88,1104,214,0,NULL,NULL
765,6,1681745670602,104,1355,58,0,NULL,NULL
766,6,1681745671682,96,989,119,0,NULL,NULL
767,6,1681745672963,97,858,129,0,NULL,NULL
768,6,1681745682827,112,1251,59,0,NULL,NULL
769,6,1681745683547,113,1178,108,0,NULL,NULL
770,6,1681745684947,120,734,338,0,NULL,NULL
771,6,1681745685419,120,730,356,0,NULL,NULL
772,6,1681745694791,180,704,416,0,NULL,NULL
773,6,1681745699051,97,658,514,0,NULL,NULL
774,6,1681745729707,112,1186,33,0,NULL,NULL
775,6,1681745731203,127,1186,33,0,NULL,NULL
776,60,1681747656081,2,1153,48,0,NULL,NULL
777,60,1681747658640,13,103,48,0,NULL,NULL
778,60,1681747681409,3,203,664,0,NULL,NULL
779,60,1681747686822,1,425,133,0,NULL,NULL
780,61,1681748171424,14,1153,48,0,NULL,NULL
781,61,1681748174015,2,1153,18,0,NULL,NULL
782,61,1681748178098,34,683,359,0,NULL,NULL
783,61,1681748188339,10,683,416,0,NULL,NULL
784,61,1681748193919,4,683,515,0,NULL,NULL
785,62,1681748392543,13,103,20,0,NULL,NULL
786,62,1681748412687,2,645,670,0,NULL,NULL
787,62,1681748414034,1,523,621,0,NULL,NULL
788,62,1681748416753,2,523,664,0,NULL,NULL
789,62,1681748418119,2,843,169,0,NULL,NULL
790,62,1681748415404,2,1285,216,0,NULL,NULL
791,62,1681748420460,1,784,133,0,NULL,NULL
792,62,1681748429756,4,523,614,0,NULL,NULL
793,62,1681748428399,3,843,614,0,NULL,NULL
794,62,1681748431062,4,1153,41,0,NULL,NULL
795,62,1681748432524,18,1163,614,0,NULL,NULL
796,63,1681748542885,19,1153,48,0,NULL,NULL
797,63,1681748545458,8,103,20,0,NULL,NULL
798,63,1681748554032,2,1285,670,0,NULL,NULL
799,63,1681748555400,2,203,581,0,NULL,NULL
800,63,1681748556771,2,843,664,0,NULL,NULL
801,63,1681748559488,1,203,621,0,NULL,NULL
802,63,1681748558135,2,203,665,0,NULL,NULL
803,63,1681748576412,4,425,80,0,NULL,NULL
804,64,1681748948877,16,523,664,0,NULL,NULL
805,64,1681748953187,4,203,664,0,NULL,NULL
806,64,1681748957485,5,1163,169,0,NULL,NULL
807,64,1681748961816,5,965,670,0,NULL,NULL
808,64,1681748966146,3,645,670,0,NULL,NULL
809,64,1681748970470,3,965,670,0,NULL,NULL
810,64,1681748974752,3,203,664,0,NULL,NULL
811,64,1681748979100,4,645,670,0,NULL,NULL
812,64,1681748983419,2,1163,664,0,NULL,NULL
813,65,1681749116559,17,1285,670,0,NULL,NULL
814,65,1681749120890,6,965,175,0,NULL,NULL
815,65,1681749125239,5,1163,580,0,NULL,NULL
816,65,1681749129595,4,203,664,0,NULL,NULL
817,65,1681749133923,0,325,670,0,NULL,NULL
818,65,1681749142491,3,965,670,0,NULL,NULL
819,65,1681749146824,2,645,670,0,NULL,NULL
820,65,1681749151175,4,203,664,0,NULL,NULL
821,65,1681749155486,1,645,670,0,NULL,NULL
822,65,1681749158072,4,1283,28,0,NULL,NULL
823,65,1681749162161,3,1025,10,0,NULL,NULL
824,65,1681749165221,2,1025,35,0,NULL,NULL
825,65,1681749171310,2,1025,237,0,NULL,NULL
826,66,1681749185857,15,596,133,0,NULL,NULL
827,66,1681749188956,2,784,133,0,NULL,NULL
828,66,1681749191779,4,203,621,0,NULL,NULL
829,66,1681749196353,3,425,133,0,NULL,NULL
830,67,1681749255252,17,1163,664,0,NULL,NULL
831,67,1681749259554,3,1163,664,0,NULL,NULL
832,67,1681749263883,4,1285,670,0,NULL,NULL
833,67,1681749268211,5,325,671,0,NULL,NULL
834,67,1681749272496,4,325,670,0,NULL,NULL
835,67,1681749281156,3,1163,664,0,NULL,NULL
836,67,1681749285475,1,645,259,0,NULL,NULL
837,67,1681749289813,4,965,670,0,NULL,NULL
838,67,1681749294113,1,325,670,0,NULL,NULL
839,67,1681749298430,5,523,580,0,NULL,NULL
840,67,1681749302746,0,523,664,0,NULL,NULL
841,68,1681749305864,14,596,133,0,NULL,NULL
842,67,1681749307066,2,1153,48,0,NULL,NULL
843,67,1681749311459,23,325,216,0,NULL,NULL
844,68,1681749312056,3,425,133,0,NULL,NULL
845,68,1681749308968,1,1013,133,0,NULL,NULL
846,68,1681749314882,2,203,621,0,NULL,NULL
847,69,1681749357898,17,843,664,0,NULL,NULL
848,69,1681749362250,4,325,670,0,NULL,NULL
849,69,1681749366611,4,965,216,0,NULL,NULL
850,69,1681749370955,3,645,670,0,NULL,NULL
851,69,1681749375309,7,645,175,0,NULL,NULL
852,69,1681749379602,4,523,664,0,NULL,NULL
853,69,1681749383913,4,1163,664,0,NULL,NULL
854,69,1681749388215,1,965,670,0,NULL,NULL
855,70,1681749388437,17,61,2,0,NULL,NULL
856,70,1681749392201,3,1159,585,0,NULL,NULL
857,69,1681749390767,3,1283,28,0,NULL,NULL
858,69,1681749394849,5,1025,35,0,NULL,NULL
859,69,1681749397881,2,1025,221,0,NULL,NULL
860,70,1681749399807,2,381,2,0,NULL,NULL
861,70,1681749403588,3,1159,590,0,NULL,NULL
862,70,1681749411192,3,701,2,0,NULL,NULL
863,70,1681749414977,2,1159,537,0,NULL,NULL
864,70,1681749422576,2,1021,2,0,NULL,NULL
865,70,1681749426332,2,1159,567,0,NULL,NULL
866,70,1681749433896,3,61,1,0,NULL,NULL
867,70,1681749437644,2,1159,658,0,NULL,NULL
868,70,1681749445224,2,381,1,0,NULL,NULL
869,71,1681749498451,15,61,2,0,NULL,NULL
870,71,1681749502208,2,1159,585,0,NULL,NULL
871,71,1681749509817,1,381,2,0,NULL,NULL
872,71,1681749513597,3,1159,590,0,NULL,NULL
873,71,1681749521195,2,701,2,0,NULL,NULL
874,71,1681749525060,1,1159,537,0,NULL,NULL
875,71,1681749532624,2,1021,2,0,NULL,NULL
876,71,1681749536372,2,1159,567,0,NULL,NULL
877,71,1681749543932,2,61,1,0,NULL,NULL
878,71,1681749547687,1,1159,658,0,NULL,NULL
879,71,1681749555262,3,381,1,0,NULL,NULL
880,72,1681749596654,21,425,20,0,NULL,NULL
881,73,1681749604232,15,61,2,0,NULL,NULL
882,73,1681749607999,3,1159,585,0,NULL,NULL
883,72,1681749612524,4,203,621,0,NULL,NULL
884,73,1681749615596,2,381,2,0,NULL,NULL
885,73,1681749619357,2,1159,590,0,NULL,NULL
886,72,1681749622865,4,523,621,0,NULL,NULL
887,73,1681749630679,2,1159,537,0,NULL,NULL
888,72,1681749633138,3,645,670,0,NULL,NULL
889,73,1681749638242,2,1021,2,0,NULL,NULL
890,72,1681749643479,4,325,670,0,NULL,NULL
891,73,1681749649560,4,61,1,0,NULL,NULL
892,72,1681749653814,1,843,580,0,NULL,NULL
893,73,1681749653312,1,1159,658,0,NULL,NULL
894,73,1681749660889,3,381,1,0,NULL,NULL
895,75,1681749764553,14,1285,12,0,NULL,NULL
896,74,1681749762103,31,425,20,0,NULL,NULL
897,75,1681749767591,2,645,11,0,NULL,NULL
898,75,1681749770633,1,1285,11,0,NULL,NULL
899,75,1681749773681,3,325,11,0,NULL,NULL
900,74,1681749773970,1,523,664,0,NULL,NULL
901,75,1681749776730,2,1285,209,0,NULL,NULL
902,75,1681749779812,3,1285,12,0,NULL,NULL
903,74,1681749777266,1,645,216,0,NULL,NULL
904,75,1681749782874,3,645,11,0,NULL,NULL
905,74,1681749780541,2,325,216,0,NULL,NULL
906,74,1681749783840,3,325,670,0,NULL,NULL
907,75,1681749788698,2,1153,48,0,NULL,NULL
908,75,1681749785943,4,325,12,0,NULL,NULL
909,74,1681749787174,4,645,670,0,NULL,NULL
910,75,1681749791246,5,1153,19,0,NULL,NULL
911,74,1681749793773,4,523,580,0,NULL,NULL
912,75,1681749795346,2,325,209,0,NULL,NULL
913,75,1681749798384,2,645,209,0,NULL,NULL
914,74,1681749797113,4,203,580,0,NULL,NULL
915,75,1681749801431,2,645,12,0,NULL,NULL
916,75,1681749804522,4,645,12,0,NULL,NULL
917,74,1681749803757,5,1285,216,0,NULL,NULL
918,74,1681749809647,4,1283,28,0,NULL,NULL
919,74,1681749807068,4,1163,621,0,NULL,NULL
920,74,1681749820267,4,1025,10,0,NULL,NULL
921,74,1681749817194,2,1025,10,0,NULL,NULL
922,76,1681749909557,33,425,20,0,NULL,NULL
923,76,1681749921407,3,965,216,0,NULL,NULL
924,76,1681749924736,6,645,216,0,NULL,NULL
925,76,1681749928072,4,325,216,0,NULL,NULL
926,76,1681749931392,2,1285,216,0,NULL,NULL
927,76,1681749934714,6,203,621,0,NULL,NULL
928,76,1681749938048,5,523,621,0,NULL,NULL
929,76,1681749941363,5,1163,621,0,NULL,NULL
930,76,1681749943962,3,1283,28,0,NULL,NULL
931,76,1681749950547,2,1025,35,0,NULL,NULL
932,76,1681749956610,2,1025,237,0,NULL,NULL
933,76,1681749953568,2,1025,221,0,NULL,NULL
934,77,1681750026431,31,596,20,0,NULL,NULL
935,77,1681750033273,2,1153,48,0,NULL,NULL
936,77,1681750036613,13,1285,216,0,NULL,NULL
937,77,1681750039960,5,325,216,0,NULL,NULL
938,77,1681750043298,5,523,621,0,NULL,NULL
939,78,1681750046246,15,965,12,0,NULL,NULL
940,77,1681750046582,4,1163,621,0,NULL,NULL
941,77,1681750049906,5,965,216,0,NULL,NULL
942,78,1681750049301,3,325,12,0,NULL,NULL
943,77,1681750053179,6,645,216,0,NULL,NULL
944,78,1681750052347,2,325,11,0,NULL,NULL
945,78,1681750055384,2,325,11,0,NULL,NULL
946,77,1681750055744,3,1283,41,0,NULL,NULL
947,78,1681750061506,2,645,12,0,NULL,NULL
948,78,1681750058449,2,645,12,0,NULL,NULL
949,78,1681750064541,2,645,12,0,NULL,NULL
950,78,1681750069866,4,1153,19,0,NULL,NULL
951,78,1681750067295,3,1153,48,0,NULL,NULL
952,78,1681750073935,2,325,209,0,NULL,NULL
953,78,1681750076971,2,645,209,0,NULL,NULL
954,78,1681750079989,1,325,209,0,NULL,NULL
955,79,1681750106276,23,965,12,0,NULL,NULL
956,79,1681750109377,3,1285,11,0,NULL,NULL
957,79,1681750112428,3,965,12,0,NULL,NULL
958,79,1681750115488,2,645,11,0,NULL,NULL
959,79,1681750118530,3,1285,12,0,NULL,NULL
960,79,1681750124604,2,965,11,0,NULL,NULL
961,79,1681750121569,2,1285,11,0,NULL,NULL
962,80,1681750124719,26,596,20,0,NULL,NULL
963,79,1681750130688,2,1285,11,0,NULL,NULL
964,79,1681750127657,2,965,11,0,NULL,NULL
965,80,1681750131572,4,203,621,0,NULL,NULL
966,79,1681750133731,2,1285,12,0,NULL,NULL
967,80,1681750134842,4,645,216,0,NULL,NULL
968,79,1681750139050,3,1153,19,0,NULL,NULL
969,80,1681750141458,4,1163,621,0,NULL,NULL
970,79,1681750143121,1,325,209,0,NULL,NULL
971,79,1681750146158,2,645,209,0,NULL,NULL
972,80,1681750144781,4,965,216,0,NULL,NULL
973,79,1681750149218,2,325,209,0,NULL,NULL
974,80,1681750151395,5,1153,48,0,NULL,NULL
975,80,1681750153989,15,1283,41,0,NULL,NULL
976,80,1681750161770,4,1025,221,0,NULL,NULL
977,81,1681750173415,14,1285,209,0,NULL,NULL
978,81,1681750176457,2,965,11,0,NULL,NULL
979,81,1681750179519,2,325,209,0,NULL,NULL
980,81,1681750182580,3,1285,11,0,NULL,NULL
981,81,1681750188655,3,325,209,0,NULL,NULL
982,81,1681750185627,2,325,209,0,NULL,NULL
983,81,1681750191417,3,1153,48,0,NULL,NULL
984,81,1681750198061,2,965,209,0,NULL,NULL
985,81,1681750201086,3,645,209,0,NULL,NULL
986,81,1681750207148,2,325,209,0,NULL,NULL
987,83,1681750237331,15,1285,209,0,NULL,NULL
988,83,1681750240383,3,1285,12,0,NULL,NULL
989,82,1681750241215,12,596,20,0,NULL,NULL
990,83,1681750243440,2,645,12,0,NULL,NULL
991,83,1681750246496,2,965,11,0,NULL,NULL
992,82,1681750248040,2,1153,48,0,NULL,NULL
993,83,1681750252583,2,645,209,0,NULL,NULL
994,83,1681750249537,3,1285,12,0,NULL,NULL
995,82,1681750254604,4,523,621,0,NULL,NULL
996,82,1681750251323,5,843,621,0,NULL,NULL
997,83,1681750257420,2,203,621,0,NULL,NULL
998,82,1681750257873,1,325,216,0,NULL,NULL
999,83,1681750261735,3,1285,670,0,NULL,NULL
1000,82,1681750264386,2,203,621,0,NULL,NULL
1001,82,1681750261131,1,1285,216,0,NULL,NULL
1002,83,1681750266046,3,843,664,0,NULL,NULL
1003,82,1681750266929,3,1283,41,0,NULL,NULL
1004,83,1681750270357,3,965,259,0,NULL,NULL
1005,83,1681750274663,3,523,621,0,NULL,NULL
1006,83,1681750276930,4,1153,48,0,NULL,NULL
1007,82,1681750278773,2,1025,221,0,NULL,NULL
1008,82,1681750275742,3,1025,35,0,NULL,NULL
1009,83,1681750279505,4,1153,19,0,NULL,NULL
1010,84,1681750310766,2,645,11,0,NULL,NULL
1011,84,1681750313818,2,325,209,0,NULL,NULL
1012,84,1681750316892,2,645,11,0,NULL,NULL
1013,84,1681750319953,2,645,11,0,NULL,NULL
1014,84,1681750324789,4,843,664,0,NULL,NULL
1015,84,1681750329111,3,843,664,0,NULL,NULL
1016,84,1681750337746,4,523,664,0,NULL,NULL
1017,84,1681750340027,3,1153,48,0,NULL,NULL
1018,84,1681750342599,7,1153,19,0,NULL,NULL
1019,84,1681750346672,3,1283,41,0,NULL,NULL
1020,85,1681750370292,22,965,11,0,NULL,NULL
1021,85,1681750373390,2,965,12,0,NULL,NULL
1022,85,1681750376444,2,965,209,0,NULL,NULL
1023,85,1681750379499,3,325,12,0,NULL,NULL
1024,85,1681750382552,3,645,12,0,NULL,NULL
1025,85,1681750385603,3,965,11,0,NULL,NULL
1026,85,1681750390442,3,523,621,0,NULL,NULL
1027,85,1681750394762,3,523,664,0,NULL,NULL
1028,85,1681750399082,3,1163,664,0,NULL,NULL
1029,86,1681750402935,25,784,20,0,NULL,NULL
1030,85,1681750403397,3,325,670,0,NULL,NULL
1031,85,1681750407712,4,645,671,0,NULL,NULL
1032,85,1681750409978,3,1153,48,0,NULL,NULL
1033,86,1681750413807,4,523,621,0,NULL,NULL
1034,85,1681750412545,4,1153,19,0,NULL,NULL
1035,86,1681750424119,6,203,621,0,NULL,NULL
1036,86,1681750434443,2,1285,216,0,NULL,NULL
1037,86,1681750455040,3,965,216,0,NULL,NULL
1038,87,1681750507587,17,1285,11,0,NULL,NULL
1039,87,1681750510647,3,965,12,0,NULL,NULL
1040,87,1681750513706,2,645,209,0,NULL,NULL
1041,87,1681750516750,1,325,209,0,NULL,NULL
1042,87,1681750519807,3,1285,12,0,NULL,NULL
1043,87,1681750524662,3,843,664,0,NULL,NULL
1044,87,1681750528987,3,1285,259,0,NULL,NULL
1045,88,1681750534373,26,784,20,0,NULL,NULL
1046,87,1681750537619,4,645,670,0,NULL,NULL
1047,87,1681750533301,4,1163,169,0,NULL,NULL
1048,87,1681750541935,3,843,664,0,NULL,NULL
1049,88,1681750545283,3,325,216,0,NULL,NULL
1050,87,1681750544197,2,1153,48,0,NULL,NULL
1051,87,1681750546758,5,1153,19,0,NULL,NULL
1052,87,1681750550831,2,1283,28,0,NULL,NULL
1053,88,1681750555556,0,523,621,0,NULL,NULL
1054,88,1681750565845,3,1153,48,0,NULL,NULL
1055,88,1681750576215,19,645,216,0,NULL,NULL
1056,88,1681750586558,5,1163,621,0,NULL,NULL
1057,89,1681750589835,15,325,209,0,NULL,NULL
1058,89,1681750592896,2,965,11,0,NULL,NULL
1059,89,1681750595926,3,965,11,0,NULL,NULL
1060,89,1681750598984,3,325,12,0,NULL,NULL
1061,89,1681750602016,2,645,12,0,NULL,NULL
1062,89,1681750605060,2,325,11,0,NULL,NULL
1063,89,1681750609888,2,523,621,0,NULL,NULL
1064,89,1681750614204,3,203,664,0,NULL,NULL
1065,89,1681750618519,2,645,670,0,NULL,NULL
1066,89,1681750625109,4,1153,18,0,NULL,NULL
1067,89,1681750622828,3,645,175,0,NULL,NULL
1068,89,1681750627686,4,1153,19,0,NULL,NULL
1069,89,1681750631782,3,1283,28,0,NULL,NULL
1070,90,1681750658365,15,645,11,0,NULL,NULL
1071,90,1681750661415,2,965,11,0,NULL,NULL
1072,90,1681750664466,2,325,12,0,NULL,NULL
1073,90,1681750667536,1,1285,11,0,NULL,NULL
1074,90,1681750670585,3,645,12,0,NULL,NULL
1075,90,1681750675408,3,645,12,0,NULL,NULL
1076,90,1681750679785,3,523,664,0,NULL,NULL
1077,90,1681750684104,3,1163,169,0,NULL,NULL
1078,90,1681750688422,4,325,216,0,NULL,NULL
1079,90,1681750692739,4,1285,216,0,NULL,NULL
1080,90,1681750695007,3,1153,48,0,NULL,NULL
1081,90,1681750697569,3,1153,19,0,NULL,NULL
1082,90,1681750701618,3,1283,41,0,NULL,NULL
1083,91,1681750756632,15,1013,133,0,NULL,NULL
1084,91,1681750762736,2,645,209,0,NULL,NULL
1085,91,1681750765782,1,1285,12,0,NULL,NULL
1086,91,1681750770581,4,523,417,0,NULL,NULL
1087,91,1681750774883,3,203,417,0,NULL,NULL
1088,91,1681750779180,4,1163,417,0,NULL,NULL
1089,91,1681750783497,3,425,133,0,NULL,NULL
1090,91,1681750789584,2,325,12,0,NULL,NULL
1091,91,1681750792607,2,325,12,0,NULL,NULL
1092,91,1681750798719,2,645,209,0,NULL,NULL
1093,91,1681750795691,2,325,209,0,NULL,NULL
1094,91,1681750801748,2,325,12,0,NULL,NULL
1095,91,1681750804781,2,645,12,0,NULL,NULL
1096,91,1681750809579,3,523,664,0,NULL,NULL
1097,91,1681750813873,4,843,169,0,NULL,NULL
1098,92,1681750897905,16,1013,133,0,NULL,NULL
1099,92,1681750904008,3,1285,12,0,NULL,NULL
1100,92,1681750907039,2,1285,12,0,NULL,NULL
1101,92,1681750910076,2,1285,12,0,NULL,NULL
1102,92,1681750913113,3,325,12,0,NULL,NULL
1103,92,1681750916138,2,325,12,0,NULL,NULL
1104,92,1681750919172,3,965,12,0,NULL,NULL
1105,92,1681750923977,4,203,664,0,NULL,NULL
1106,92,1681750928278,3,523,665,0,NULL,NULL
1107,92,1681750932580,4,203,169,0,NULL,NULL
1108,92,1681750936883,3,425,133,0,NULL,NULL
1109,92,1681750942979,3,645,12,0,NULL,NULL
1110,92,1681750946005,3,325,12,0,NULL,NULL
1111,92,1681750949033,2,325,12,0,NULL,NULL
1112,92,1681750952075,2,645,209,0,NULL,NULL
1113,93,1681751023529,16,1013,133,0,NULL,NULL
1114,93,1681751029628,3,1285,12,0,NULL,NULL
1115,93,1681751032661,1,325,12,0,NULL,NULL
1116,93,1681751035688,2,965,12,0,NULL,NULL
1117,93,1681751038716,2,1285,12,0,NULL,NULL
1118,93,1681751043512,5,523,417,0,NULL,NULL
1119,93,1681751047812,2,523,664,0,NULL,NULL
1120,93,1681751052113,4,1163,169,0,NULL,NULL
1121,93,1681751056449,4,425,133,0,NULL,NULL
1122,94,1681751057784,35,784,20,0,NULL,NULL
1123,93,1681751062528,2,1285,12,0,NULL,NULL
1124,93,1681751065557,2,645,209,0,NULL,NULL
1125,93,1681751068573,1,325,12,0,NULL,NULL
1126,94,1681751068665,4,523,621,0,NULL,NULL
