"id","user_id","time","keyName","keyCode","duration"
2372,104,1681753352218," ","Space",288
2373,104,1681753351663,"n","KeyN",306
2374,104,1681753351838,"y","KeyY",96
2375,104,1681753352704,"n","KeyN",68
2376,104,1681753352936,"d","KeyD",160
2377,104,1681753353511,"a","KeyA",260
2378,104,1681753353162," ","Space",165
2379,104,1681753353829,"t","KeyT",221
2380,104,1681753352562,"a","KeyA",259
2381,104,1681753354128,"t","KeyT",222
2382,104,1681753354310,"r","KeyR",80
2383,104,1681753355344,"i","KeyI",270
2384,104,1681753355573,"v","KeyV",131
2385,104,1681753356172," ","Space",285
2386,104,1681753355797,"e","KeyE",161
2387,104,1681753355007,"t","KeyT",169
2388,104,1681753354759,"c","KeyC",136
2389,104,1681753356428,"o","KeyO",154
2390,104,1681753356967," ","Space",187
2391,104,1681753357253,"t","KeyT",181
2392,104,1681753356713,"n","KeyN",186
2393,104,1681753357597,"h","KeyH",270
2394,104,1681753357821,"e","KeyE",139
2395,104,1681753358953,"r","KeyR",285
2396,104,1681753358395,"s","KeyS",171
2397,104,1681753358121," ","Space",209
2398,104,1681753358575,"u","KeyU",94
2399,104,1681753359321,"f","KeyF",299
2400,104,1681753360139,"e","KeyE",193
2401,104,1681753360376,",","Comma",142
2402,104,1681753360709," ","Space",239
2403,104,1681753359879,"c","KeyC",148
2404,104,1681753360968,"b","KeyB",186
2405,104,1681753361463,"t","KeyT",80
2406,104,1681753361729," ","Space",201
2407,104,1681753361299,"u","KeyU",246
2408,104,1681753362077,"i","KeyI",241
2409,104,1681753362267,"t","KeyT",110
2410,104,1681753362421,"’","",86
2411,104,1681753362767,"s","KeyS",266
2412,104,1681753363085," ","Space",208
2413,104,1681753363316,"i","KeyI",149
2414,104,1681753363849,"p","KeyP",305
2415,104,1681753363463,"m","KeyM",73
2416,104,1681753364035,"o","KeyO",84
2417,104,1681753364386,"r","KeyR",275
2418,104,1681753365168,"n","KeyN",64
2419,104,1681753365032,"a","KeyA",274
2420,104,1681753365522,"t","KeyT",254
2421,104,1681753365955,"t","KeyT",79
2422,104,1681753365781," ","Space",156
2423,104,1681753367058,"o","KeyO",297
2424,104,1681753366704,"l","KeyL",187
2425,104,1681753366443," ","Space",86
2426,104,1681753366285,"o","KeyO",259
2427,104,1681753367286,"o","KeyO",156
2428,104,1681753367895," ","Space",297
2429,104,1681753367507,"k","KeyK",117
2430,104,1681753368248,"d","KeyD",290
2431,104,1681753368609,"e","KeyE",295
2432,104,1681753368754,"e","KeyE",70
2433,104,1681753368939,"p","KeyP",109
2434,104,1681753369263,"e","KeyE",229
2435,104,1681753370957," ","Space",221
2436,104,1681753370001,"a","KeyA",158
2437,104,1681753370636,"d","KeyD",177
2438,104,1681753370379,"n","KeyN",281
2439,104,1681753369741," ","Space",163
2440,104,1681753371266,"d","KeyD",241
2441,104,1681753371449,"i","KeyI",110
2442,104,1681753371841,"s","KeyS",279
2443,104,1681753371992,"c","KeyC",67
2444,104,1681753372738,"e","KeyE",228
2445,104,1681753372913,"r","KeyR",71
2446,104,1681753372420,"v","KeyV",139
2447,104,1681753372200,"o","KeyO",138
2448,104,1681753373442,"t","KeyT",247
2449,104,1681753373799,"h","KeyH",290
2450,104,1681753374120,"e","KeyE",234
2451,104,1681753373112," ","Space",110
2452,104,1681753375050,"r","KeyR",161
2453,104,1681753375349,"u","KeyU",208
2454,104,1681753375897,"h","KeyH",297
2455,104,1681753374789,"t","KeyT",241
2456,104,1681753375505,"t","KeyT",88
2457,104,1681753376122,".","Period",131
2458,104,1681753376458," ","Space",245
2459,104,1681753377001,"e","KeyE",284
2460,104,1681753376631,"B","KeyB",88
2461,104,1681753377679,"u","KeyU",227
2462,104,1681753377350,"a","KeyA",276
2463,104,1681753377870,"t","KeyT",111
2464,104,1681753378486,"i","KeyI",58
2465,104,1681753378344," ","Space",126
2466,104,1681753378132,"y","KeyY",165
2467,104,1681753378832,"s","KeyS",263
2468,104,1681753379125," ","Space",214
2469,104,1681753379353,"o","KeyO",152
2470,104,1681753380518," ","Space",245
2471,104,1681753380204,"y","KeyY",191
2472,104,1681753379919,"l","KeyL",168
2473,104,1681753379660,"n","KeyN",205
2474,104,1681753380801,"s","KeyS",200
2475,104,1681753381674,"n","KeyN",172
2476,104,1681753381395,"i","KeyI",194
2477,104,1681753381967," ","Space",223
2478,104,1681753382207,"d","KeyD",157
2479,104,1681753381113,"k","KeyK",222
2480,104,1681753382535,"e","KeyE",235
2481,104,1681753383656," ","Space",269
2482,104,1681753383313,",","Comma",144
2483,104,1681753383103,"p","KeyP",87
2484,104,1681753384030,"a","KeyA",267
2485,104,1681753382929,"e","KeyE",293
2486,104,1681753384311,"n","KeyN",163
2487,104,1681753385701,"t","KeyT",185
2488,104,1681753385430,"a","KeyA",244
2489,104,1681753384833," ","Space",132
2490,104,1681753385120,"m","KeyM",192
2491,104,1681753384624,"d","KeyD",207
2492,104,1681753386043,"e","KeyE",255
2493,104,1681753386915,"a","KeyA",83
2494,104,1681753386725,"i","KeyI",260
2495,104,1681753386381,"r","KeyR",239
2496,104,1681753387253,"l","KeyL",263
2497,104,1681753387684,"p","KeyP",192
2498,104,1681753387402," ","Space",62
2499,104,1681753387869,"o","KeyO",87
2500,104,1681753388107,"s","KeyS",173
2501,104,1681753388489,"s","KeyS",277
2502,104,1681753388783,"e","KeyE",181
2503,104,1681753388982,"s","KeyS",111
2504,104,1681753389167,"s","KeyS",122
2505,104,1681753389404,"i","KeyI",171
2506,105,1681753450740,"Y","KeyY",116
2507,105,1681753451833,"n","KeyN",59
2508,105,1681753451310," ","Space",94
2509,105,1681753452084," ","Space",141
2510,105,1681753451516,"c","KeyC",115
2511,105,1681753451727,"a","KeyA",153
2512,105,1681753452247,"l","KeyL",115
2513,105,1681753452625,"a","KeyA",83
2514,105,1681753452442,"e","KeyE",105
2515,105,1681753452993," ","Space",102
2516,105,1681753452800,"d","KeyD",69
2517,105,1681753453158,"a","KeyA",120
2518,105,1681753453900,"r","KeyR",56
2519,105,1681753453782,"o","KeyO",129
2520,105,1681753453543,"h","KeyH",118
2521,105,1681753453360," ","Space",93
2522,105,1681753454022,"s","KeyS",63
2523,105,1681753454259,"e","KeyE",137
2524,105,1681753454402," ","Space",86
2525,105,1681753454519,"t","KeyT",57
2526,105,1681753454753,"o","KeyO",148
2527,105,1681753454943," ","Space",142
2528,105,1681753455304,"a","KeyA",138
2529,105,1681753455062,"w","KeyW",70
2530,105,1681753455528,"t","KeyT",120
2531,105,1681753455710,"e","KeyE",111
2532,105,1681753456447,"u","KeyU",78
2533,105,1681753457172,"o","KeyO",96
2534,105,1681753456622,"t","KeyT",120
2535,105,1681753457026,"y","KeyY",120
2536,105,1681753456801," ","Space",110
2537,105,1681753457385,"u","KeyU",153
2538,105,1681753457742,"c","KeyC",112
2539,105,1681753457572," ","Space",113
2540,105,1681753458131,"n","KeyN",119
2541,105,1681753457967,"a","KeyA",116
2542,105,1681753458520,"t","KeyT",118
2543,105,1681753458694," ","Space",93
2544,105,1681753458991,"a","KeyA",81
2545,105,1681753458335,"’","",150
2546,105,1681753458865,"m","KeyM",81
2547,105,1681753459116,"k","KeyK",59
2548,105,1681753459271,"e","KeyE",98
2549,105,1681753459679,"i","KeyI",144
2550,105,1681753459442," ","Space",118
2551,105,1681753460089," ","Space",130
2552,105,1681753459867,"t","KeyT",137
2553,105,1681753460270,"d","KeyD",95
2554,105,1681753460405,"r","KeyR",57
2555,105,1681753460580,"i","KeyI",87
2556,105,1681753460752,"n","KeyN",104
2557,105,1681753461249," ","Space",71
2558,105,1681753461656,"o","KeyO",150
2559,105,1681753461847,"m","KeyM",110
2560,105,1681753461462,"S","KeyS",148
2561,105,1681753461068,".","Period",83
2562,105,1681753462030,"e","KeyE",99
2563,105,1681753462185,"t","KeyT",77
2564,105,1681753462486,"m","KeyM",78
2565,105,1681753462696,"e","KeyE",134
2566,105,1681753462341,"i","KeyI",87
2567,105,1681753462905,"s","KeyS",114
2568,105,1681753463116,",","Comma",126
2569,105,1681753463225," ","Space",58
2570,105,1681753463653,"o","KeyO",91
2571,105,1681753463465,"y","KeyY",146
2572,105,1681753463769,"u","KeyU",61
2573,105,1681753463976," ","Space",132
2574,105,1681753464216,"h","KeyH",147
2575,105,1681753464394,"a","KeyA",80
2576,105,1681753464573,"v","KeyV",124
2577,105,1681753464803,"e","KeyE",137
2578,105,1681753464982," ","Space",74
2579,105,1681753465163,"t","KeyT",85
2580,105,1681753465314,"o","KeyO",93
2581,105,1681753465677,"l","KeyL",96
2582,105,1681753465512," ","Space",104
2583,105,1681753466892,"p","KeyP",77
2584,105,1681753466722,"o","KeyO",54
2585,105,1681753467071,"l","KeyL",124
2586,105,1681753467307,"e","KeyE",126
2587,105,1681753466578,"e","KeyE",64
2588,105,1681753467495," ","Space",100
2589,105,1681753467719,"m","KeyM",147
2590,105,1681753468077,"k","KeyK",96
2591,105,1681753467913,"a","KeyA",119
2592,105,1681753468283,"e","KeyE",148
2593,105,1681753468608,"t","KeyT",75
2594,105,1681753468472," ","Space",107
2595,105,1681753469038,"e","KeyE",133
2596,105,1681753469224,"i","KeyI",119
2597,105,1681753468795,"h","KeyH",90
2598,105,1681753469344,"r","KeyR",63
2599,105,1681753469473," ","Space",56
2600,105,1681753469634,"o","KeyO",104
2601,105,1681753469955,"n","KeyN",70
2602,105,1681753469813,"w","KeyW",115
2603,105,1681753470310,"m","KeyM",103
2604,105,1681753470162," ","Space",135
2605,105,1681753470462,"i","KeyI",83
2606,105,1681753470633,"s","KeyS",67
2607,105,1681753470865,"t","KeyT",145
2608,105,1681753471030,"a","KeyA",121
2609,105,1681753471200,"k","KeyK",84
2610,105,1681753471606,"s","KeyS",122
2611,105,1681753471810," ","Space",156
2612,105,1681753471440,"e","KeyE",152
2613,105,1681753472417," ","Space",57
2614,105,1681753472110,"n","KeyN",74
2615,105,1681753472310,"d","KeyD",141
2616,105,1681753472636,"l","KeyL",156
2617,105,1681753471987,"a","KeyA",92
2618,105,1681753472835,"e","KeyE",114
2619,105,1681753473045,"a","KeyA",116
2620,105,1681753473194,"r","KeyR",67
2621,105,1681753473549," ","Space",103
2622,105,1681753473385,"n","KeyN",110
2623,105,1681753473710,"f","KeyF",118
2624,105,1681753473875,"r","KeyR",97
2625,105,1681753474267,"m","KeyM",123
2626,105,1681753474407," ","Space",67
2627,105,1681753474041,"o","KeyO",92
2628,105,1681753474825,"h","KeyH",101
2629,105,1681753474621,"t","KeyT",145
2630,105,1681753475229,"m","KeyM",89
2631,105,1681753475078,"e","KeyE",154
2632,105,1681753475458,".","Period",150
2633,105,1681753475846,"I","KeyI",125
2634,105,1681753475653," ","Space",150
2635,105,1681753477215,"p","KeyP",114
2636,105,1681753477565,"r","KeyR",62
2637,105,1681753477880,"a","KeyA",128
2638,105,1681753477706,"t","KeyT",81
2639,105,1681753477432,"o","KeyO",147
2640,105,1681753478056,"n","KeyN",122
2641,105,1681753478259,"t","KeyT",106
2642,105,1681753478872,"o","KeyO",142
2643,105,1681753478641,"t","KeyT",83
2644,105,1681753478467," ","Space",118
2645,105,1681753479092," ","Space",127
2646,105,1681753479236,"o","KeyO",94
2647,105,1681753479415,"f","KeyF",83
2648,105,1681753479555,"f","KeyF",86
2649,105,1681753479687,"e","KeyE",68
2650,105,1681753479985," ","Space",93
2651,105,1681753479829,"r","KeyR",92
2652,105,1681753480161,"g","KeyG",128
2653,105,1681753480670,"d","KeyD",104
2654,105,1681753480315,"u","KeyU",76
2655,105,1681753480478,"i","KeyI",59
2656,105,1681753480852,"a","KeyA",87
2657,105,1681753481748,"a","KeyA",143
2658,105,1681753481393,"e","KeyE",106
2659,105,1681753481540," ","Space",67
2660,105,1681753481188,"c","KeyC",72
2661,105,1681753481026,"n","KeyN",130
2662,105,1681753481886,"n","KeyN",89
2663,105,1681753482138,"d","KeyD",156
2664,105,1681753482438,"s","KeyS",82
2665,105,1681753482288," ","Space",85
2666,105,1681753482657,"u","KeyU",138
2667,105,1681753483152,"o","KeyO",96
2668,105,1681753483003,"p","KeyP",118
2669,105,1681753482819,"p","KeyP",83
2670,105,1681753483294,"r","KeyR",60
2671,105,1681753483510,"t","KeyT",126
2672,105,1681753483686,",","Comma",119
2673,105,1681753483910," ","Space",121
2674,105,1681753484172,"b","KeyB",154
2675,105,1681753484364,"u","KeyU",138
2676,105,1681753484680," ","Space",88
2677,105,1681753484536,"t","KeyT",80
2678,105,1681753484904,"u","KeyU",115
2679,105,1681753485288,"t","KeyT",149
2680,105,1681753485056,"l","KeyL",83
2681,105,1681753485412,"i","KeyI",59
2682,105,1681753485551,"m","KeyM",68
2683,105,1681753485777,"a","KeyA",127
2684,105,1681753486378,"l","KeyL",108
2685,105,1681753486583,"y","KeyY",131
2686,105,1681753486992," ","Space",120
2687,105,1681753486801,",","Comma",129
2688,105,1681753486185,"e","KeyE",128
2689,105,1681753487339,"v","KeyV",109
2690,105,1681753487188,"e","KeyE",134
2691,105,1681753487564,"e","KeyE",150
2692,105,1681753487795,"r","KeyR",134
2693,105,1681753488025,"y","KeyY",123
2694,105,1681753488163,"o","KeyO",91
2695,105,1681753488294,"n","KeyN",65
2696,105,1681753488480,"e","KeyE",102
2697,105,1681753488695," ","Space",126
2698,105,1681753488914,"m","KeyM",152
2699,105,1681753489235,"s","KeyS",61
2700,105,1681753489097,"u","KeyU",122
2701,105,1681753489632," ","Space",129
2702,105,1681753489448,"t","KeyT",104
2703,105,1681753489829,"m","KeyM",113
2704,105,1681753489959,"a","KeyA",61
2705,105,1681753490076,"k","KeyK",64
2706,105,1681753490283,"e","KeyE",100
2707,105,1681753490496," ","Space",112
2708,105,1681753490659,"t","KeyT",66
2709,106,1681753556789,"t","KeyT",78
2710,106,1681753556596,"A","KeyA",85
2711,106,1681753556658,"c","KeyC",34
2712,106,1681753556880,"i","KeyI",52
2713,106,1681753557099,"n","KeyN",32
2714,106,1681753557011,"o","KeyO",99
2715,106,1681753557210,"s","KeyS",55
2716,106,1681753557276," ","Space",28
2717,106,1681753557409,"s","KeyS",98
2718,106,1681753557562,"p","KeyP",106
2719,106,1681753557755,"a","KeyA",45
2720,106,1681753557880,"k","KeyK",86
2721,106,1681753557974," ","Space",48
2722,106,1681753558073,"l","KeyL",46
2723,106,1681753557677,"e","KeyE",57
2724,106,1681753558162,"o","KeyO",51
2725,106,1681753558678,"r","KeyR",105
2726,106,1681753558294,"u","KeyU",91
2727,106,1681753558433,"d","KeyD",81
2728,106,1681753558524,"e","KeyE",52
2729,106,1681753558810," ","Space",79
2730,106,1681753559219,"n","KeyN",61
2731,106,1681753559623,"o","KeyO",89
2732,106,1681753559704,"r","KeyR",35
2733,106,1681753559024,"h","KeyH",69
2734,106,1681753559119,"a","KeyA",44
2735,106,1681753559333," ","Space",70
2736,106,1681753559484,"w","KeyW",97
2737,106,1681753559826,"d","KeyD",68
2738,106,1681753559938,"s","KeyS",76
2739,106,1681753560069,".","Period",92
2740,106,1681753560441,"t","KeyT",48
2741,106,1681753560331,"I","KeyI",96
2742,106,1681753560180," ","Space",62
2743,106,1681753560600,"’","",101
2744,106,1681753560716,"s","KeyS",78
2745,106,1681753560868," ","Space",99
2746,106,1681753561019,"n","KeyN",100
2747,106,1681753561413," ","Space",104
2748,106,1681753561511,"e","KeyE",42
2749,106,1681753561258,"t","KeyT",47
2750,106,1681753561664,"n","KeyN",94
2751,106,1681753561167,"o","KeyO",95
2752,106,1681753561746,"o","KeyO",38
2753,106,1681753561868,"u","KeyU",85
2754,106,1681753562140,"h","KeyH",83
2755,106,1681753562361,"t","KeyT",55
2756,106,1681753562252," ","Space",61
2757,106,1681753562000,"g","KeyG",99
2758,106,1681753562495,"o","KeyO",97
2759,106,1681753562567," ","Space",33
2760,106,1681753562804,"u","KeyU",68
2761,106,1681753562691,"j","KeyJ",84
2762,106,1681753563009,"t","KeyT",47
2763,106,1681753562927,"s","KeyS",70
2764,106,1681753563116," ","Space",47
2765,106,1681753563264,"s","KeyS",107
2766,106,1681753563377,"a","KeyA",59
2767,106,1681753563471,"y","KeyY",57
2768,106,1681753563710,"y","KeyY",104
2769,106,1681753563805,"o","KeyO",37
2770,106,1681753563550," ","Space",34
2771,106,1681753564195,"l","KeyL",60
2772,106,1681753564399,"d","KeyD",92
2773,106,1681753564642," ","Space",96
2774,106,1681753564500,"o","KeyO",46
2775,106,1681753564276," ","Space",31
2776,106,1681753564810,"o","KeyO",68
2777,106,1681753564711,"s","KeyS",37
2778,106,1681753564877,"m","KeyM",35
2779,106,1681753564981,"e","KeyE",59
2780,106,1681753565125,"t","KeyT",92
2781,106,1681753565288,"h","KeyH",100
2782,106,1681753565473,"n","KeyN",55
2783,106,1681753565377,"i","KeyI",37
2784,106,1681753565588,"g","KeyG",81
2785,106,1681753565723," ","Space",98
2786,106,1681753565801,"–","",29
2787,106,1681753565916," ","Space",80
2788,106,1681753566030,"y","KeyY",88
2789,106,1681753566162,"o","KeyO",80
2790,106,1681753566301,"u","KeyU",86
2791,106,1681753566487,"h","KeyH",56
2792,106,1681753566629,"a","KeyA",102
2793,106,1681753566370," ","Space",33
2794,106,1681753566755,"v","KeyV",85
2795,106,1681753566843,"e","KeyE",36
2796,106,1681753566956," ","Space",56
2797,106,1681753567096,"t","KeyT",83
2798,106,1681753567230,"o","KeyO",95
2799,106,1681753567323," ","Space",41
2800,106,1681753567434,"f","KeyF",69
2801,106,1681753567560,"o","KeyO",78
2802,106,1681753567925,"o","KeyO",107
2803,106,1681753568039,"w","KeyW",79
2804,106,1681753567772,"l","KeyL",63
2805,106,1681753568120," ","Space",50
2806,106,1681753568220,"t","KeyT",65
2807,106,1681753567655,"l","KeyL",40
2808,106,1681753568318,"h","KeyH",62
2809,106,1681753568403,"r","KeyR",50
2810,106,1681753568510,"o","KeyO",60
2811,106,1681753568604,"u","KeyU",44
2812,106,1681753568758,"g","KeyG",93
2813,106,1681753569118,"a","KeyA",82
2814,106,1681753568975," ","Space",42
2815,106,1681753569246,"n","KeyN",73
2816,106,1681753569355,"d","KeyD",74
2817,106,1681753569486," ","Space",77
2818,106,1681753569800,"k","KeyK",59
2819,106,1681753570110,"a","KeyA",30
2820,106,1681753570211,"c","KeyC",55
2821,106,1681753569706,"a","KeyA",74
2822,106,1681753569594,"t","KeyT",75
2823,106,1681753569898,"e","KeyE",60
2824,106,1681753570043," ","Space",102
2825,106,"1681753570341","t","KeyT",99
2826,106,"1681753570581","o","KeyO",33
2827,106,"1681753570493","i","KeyI",94
2828,106,"1681753570723","n","KeyN",78
2829,106,"1681753570846",".","Period",74
2830,106,"1681753570972"," ","Space",72
2831,106,"1681753571097","B","KeyB",80
2832,106,"1681753571198","y","KeyY",54
2833,106,"1681753571328"," ","Space",96
2834,106,"1681753571410","t","KeyT",29
2835,106,"1681753571484","a","KeyA",30
2836,106,"1681753571548","k","KeyK",27
2837,106,"1681753571725","n","KeyN",49
2838,106,"1681753571861","g","KeyG",78
2839,106,"1681753571945"," ","Space",38
2840,106,"1681753571633","i","KeyI",51
2841,106,"1681753572034","a","KeyA",33
2842,106,"1681753572170","c","KeyC",84
2843,106,"1681753572585","o","KeyO",45
2844,106,"1681753572478","i","KeyI",106
2845,106,"1681753572335","t","KeyT",104
2846,106,"1681753572709","n","KeyN",71
2847,106,"1681753572856",",","Comma",106
2848,106,"1681753572963"," ","Space",73
2849,106,"1681753573093","y","KeyY",92
2850,106,"1681753573292","u","KeyU",67
2851,106,"1681753573170","o","KeyO",38
2852,106,"1681753573427"," ","Space",103
2853,106,"1681753573668","e","KeyE",72
2854,106,"1681753573537","d","KeyD",50
2855,106,"1681753573808","m","KeyM",95
2856,106,"1681753574464","a","KeyA",43
2857,106,"1681753574653","e","KeyE",54
2858,106,"1681753574225","t","KeyT",34
2859,106,"1681753574372","r","KeyR",94
2860,106,"1681753574554","t","KeyT",44
2861,106,"1681753574784"," ","Space",96
2862,106,"1681753574932","y","KeyY",99
2863,106,"1681753575034","o","KeyO",46
2864,106,"1681753575156","u","KeyU",71
2865,106,"1681753575268","r","KeyR",52
2866,106,"1681753575385"," ","Space",67
2867,106,"1681753575497","c","KeyC",85
2868,106,"1681753575634","o","KeyO",98
2869,106,"1681753575752","m","KeyM",80
2870,106,"1681753575951","i","KeyI",64
2871,106,"1681753575855","m","KeyM",69
2872,106,"1681753576089","t","KeyT",91
2873,106,"1681753576232","m","KeyM",100
2874,106,"1681753576387","e","KeyE",102
2875,106,"1681753576502","n","KeyN",58
2876,106,"1681753576650","t","KeyT",99
2877,106,"1681753576749"," ","Space",42
2878,106,"1681753576838","a","KeyA",49
2879,106,"1681753576975","n","KeyN",98
2880,106,"1681753577448","e","KeyE",75
2881,106,"1681753577228"," ","Space",88
2882,106,"1681753577584","d","KeyD",100
2883,106,"1681753577103","d","KeyD",76
2884,106,"1681753577332","d","KeyD",55
2885,106,"1681753577642","i","KeyI",26
2886,106,"1681753578085","i","KeyI",75
2887,106,"1681753577965","t","KeyT",79
2888,106,"1681753577853","a","KeyA",36
2889,106,"1681753578169","o","KeyO",39
2890,106,"1681753578243","n","KeyN",37
2891,106,"1681753578327",".","Period",36
2892,106,"1681753578445"," ","Space",74
2893,106,"1681753577775","c","KeyC",78
2894,107,"1681753632818","o","KeyO",36
2895,107,"1681753632973","u","KeyU",93
2896,107,"1681753632683","Y","KeyY",36
2897,107,"1681753633076"," ","Space",41
2898,107,"1681753633181","c","KeyC",72
2899,107,"1681753633488","n","KeyN",80
2900,107,"1681753633348","a","KeyA",54
2901,107,"1681753633633"," ","Space",105
2902,107,"1681753633784","l","KeyL",60
2903,107,"1681753633893","e","KeyE",51
2904,107,"1681753633981","a","KeyA",32
2905,107,"1681753634526"," ","Space",42
2906,107,"1681753634410","a","KeyA",76
2907,107,"1681753634864","o","KeyO",89
2908,107,"1681753634265"," ","Space",59
2909,107,"1681753634676","h","KeyH",62
2910,107,"1681753634967","r","KeyR",37
2911,107,"1681753635155","e","KeyE",64
2912,107,"1681753635049","s","KeyS",44
2913,107,"1681753635464","t","KeyT",49
2914,107,"1681753635321"," ","Space",72
2915,107,"1681753635578","o","KeyO",41
2916,107,"1681753635686"," ","Space",32
2917,107,"1681753635909","a","KeyA",82
2918,107,"1681753636021","t","KeyT",66
2919,107,"1681753635743","w","KeyW",23
2920,107,"1681753636124","e","KeyE",39
2921,107,"1681753636295","r","KeyR",89
2922,107,"1681753636429",",","Comma",70
2923,107,"1681753636516"," ","Space",50
2924,107,"1681753636812","u","KeyU",61
2925,107,"1681753636695","b","KeyB",79
2926,107,"1681753636938","t","KeyT",49
2927,107,"1681753637017"," ","Space",32
2928,107,"1681753637221","y","KeyY",102
2929,107,"1681753637347","o","KeyO",84
2930,107,"1681753637499","u","KeyU",76
2931,107,"1681753637563"," ","Space",29
2932,107,"1681753637822","a","KeyA",79
2933,107,"1681753637704","c","KeyC",64
2934,107,"1681753637968","n","KeyN",56
2935,107,"1681753638115","’","",49
2936,107,"1681753638271","t","KeyT",65
2937,107,"1681753638390"," ","Space",30
2938,107,"1681753638556","m","KeyM",69
2939,107,"1681753638718","a","KeyA",81
2940,107,"1681753638849","k","KeyK",51
2941,107,"1681753639020","e","KeyE",79
2942,107,"1681753639918","r","KeyR",26
2943,107,"1681753639510","t","KeyT",49
2944,107,"1681753639378","i","KeyI",97
2945,107,"1681753639688"," ","Space",91
2946,107,"1681753639820","d","KeyD",33
2947,107,"1681753640031","i","KeyI",72
2948,107,"1681753640188","n","KeyN",100
2949,107,"1681753640351","k","KeyK",79
2950,107,"1681753640507",".","Period",82
2951,107,"1681753640663"," ","Space",76
2952,107,"1681753640850","S","KeyS",101
2953,107,"1681753640962","o","KeyO",76
2954,107,"1681753641136","m","KeyM",98
2955,107,"1681753641254","e","KeyE",54
2956,107,"1681753641543","i","KeyI",94
2957,107,"1681753641415","t","KeyT",63
2958,107,"1681753641976","s","KeyS",88
2959,107,"1681753642106",",","Comma",100
2960,107,"1681753641663","m","KeyM",60
2961,107,"1681753642252"," ","Space",58
2962,107,"1681753641821","e","KeyE",58
2963,107,"1681753642400","y","KeyY",101
2964,107,"1681753642513","o","KeyO",73
2965,107,"1681753642693","u","KeyU",86
2966,107,"1681753642791"," ","Space",44
2967,107,"1681753643356","e","KeyE",90
2968,107,"1681753643099","a","KeyA",103
2969,107,"1681753642957","h","KeyH",61
2970,107,"1681753643199","v","KeyV",40
2971,107,"1681753643544"," ","Space",84
2972,107,"1681753643671","t","KeyT",34
2973,107,"1681753644023","l","KeyL",32
2974,107,"1681753643829","o","KeyO",75
2975,107,"1681753643914"," ","Space",51
2976,107,"1681753644635","p","KeyP",75
2977,107,"1681753644911","o","KeyO",71
2978,107,"1681753644766","e","KeyE",59
2979,107,"1681753644475"," ","Space",49
2980,107,"1681753645008","p","KeyP",46
2981,107,"1681753645136","l","KeyL",32
2982,107,"1681753645281","e","KeyE",47
2983,107,"1681753645430"," ","Space",41
2984,107,"1681753645593","m","KeyM",54
2985,107,"1681753645727","a","KeyA",28
2986,107,"1681753645893","k","KeyK",73
2987,107,"1681753646016","e","KeyE",69
2988,107,"1681753646332","t","KeyT",96
2989,107,"1681753646171"," ","Space",47
2990,107,"1681753646522","h","KeyH",89
2991,107,"1681753646666","e","KeyE",46
2992,107,"1681753646832","i","KeyI",60
2993,107,"1681753647025","r","KeyR",87
2994,107,"1681753647118"," ","Space",36
2995,107,"1681753647206","o","KeyO",40
2996,107,"1681753647289","w","KeyW",42
2997,107,"1681753647457","n","KeyN",58
2998,107,"1681753647618"," ","Space",85
2999,107,"1681753647770","m","KeyM",72
3000,107,"1681753647873","i","KeyI",62
3001,107,"1681753648044","s","KeyS",59
3002,107,"1681753648332","a","KeyA",78
3003,107,"1681753648184","t","KeyT",77
3004,107,"1681753648467","k","KeyK",71
3005,107,"1681753648736","s","KeyS",53
3006,107,"1681753648593","e","KeyE",28
3007,107,"1681753648905"," ","Space",77
3008,107,"1681753649615","l","KeyL",88
3009,107,"1681753649316","d","KeyD",50
3010,107,"1681753649438"," ","Space",90
3011,107,"1681753649736","e","KeyE",66
3012,107,"1681753649898","a","KeyA",63
3013,107,"1681753649975","r","KeyR",29
3014,107,"1681753650203"," ","Space",33
3015,107,"1681753650101","n","KeyN",81
3016,107,"1681753650344","f","KeyF",100
3017,107,"1681753650429","r","KeyR",53
3018,107,"1681753650716","m","KeyM",29
3019,107,"1681753650848"," ","Space",39
3020,107,"1681753650625","o","KeyO",95
3021,107,"1681753650980","t","KeyT",35
3022,107,"1681753651161","h","KeyH",75
3023,107,"1681753651336","e","KeyE",105
3024,107,"1681753652028","t","KeyT",107
3025,107,"1681753652100","’","",35
3026,107,"1681753652264","s","KeyS",80
3027,107,"1681753651490","m","KeyM",62
3028,107,"1681753651570",".","Period",28
3029,107,"1681753651654"," ","Space",49
3030,107,"1681753651834","I","KeyI",73
3031,107,"1681753652466","i","KeyI",33
3032,107,"1681753652625","m","KeyM",49
3033,107,"1681753652376"," ","Space",63
3034,107,"1681753652832","p","KeyP",99
3035,107,"1681753653009","o","KeyO",100
3036,107,"1681753653172","r","KeyR",86
3037,107,"1681753653230","t","KeyT",30
3038,107,"1681753653480","n","KeyN",46
3039,107,"1681753653338","a","KeyA",63
3040,107,"1681753653594","t","KeyT",44
3041,107,"1681753653743"," ","Space",51
3042,107,"1681753653845","t","KeyT",70
3043,107,"1681753653926","o","KeyO",29
3044,107,"1681753654914"," ","Space",80
3045,107,"1681753654738","r","KeyR",78
3046,107,"1681753655056","g","KeyG",90
3047,107,"1681753654559","e","KeyE",33
3048,107,"1681753654451","f","KeyF",93
3049,107,"1681753655144","u","KeyU",40
3050,107,"1681753655310","i","KeyI",76
3051,107,"1681753655462","d","KeyD",66
3052,107,"1681753655548","a","KeyA",41
