distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
20.236069,304,0.19140212,0.038980152,66.56601644736843,15.132745950421556,0.7478105530486951,7.5,39.18451895935113
365.38702,635,1.6922044,2.7157502,575.4126299212598,298.28342226815084,0.8163492569280398,22.923076923076923,13.546281361209628
633.5492,343,0.9814505,0.9661454,1847.0822157434404,351.5693388223723,0.554920342133448,17.55,17.881696529779138
21.414213,200,0.33333334,0.22222222,107.071065,19.235384061671343,0.8982531397101235,6.333333333333333,18.999999620000008
365.87518,999,5.6666665,7.463675,366.2414214214214,364.0879014743555,0.9951150593881648,45.5,8.02941200086506
29.162277,251,3.0,0.0,116.18437051792829,30.01666203960727,1.029297610732086,30.0,10.0
36.53732,165,4.0,0.0,221.43830303030305,43.01162633521314,1.177197077815591,43.0,10.75
299.09882,309,2.9973958,6.8187866,967.9573462783172,280.08748633239577,0.9364379516187852,40.0,13.344917611481272
93.047455,288,0.6304598,1.3062465,323.08144097222225,90.19977827023745,0.9693954366644144,15.0,23.79215930976091
53.162277,133,3.0,0.0,399.7163684210527,57.0087712549569,1.0723538281657292,57.0,19.0
53.385166,326,2.5,0.0,163.75817791411043,53.03772242470448,0.9934917580794724,26.5,10.6
96.8249,382,2.5,1.3571428,253.46832460732983,94.00531899844816,0.970879587775956,94.0,37.6
385.36102,352,5.4166665,17.689816,1094.775625,372.0336006330611,0.9654157564588683,74.4,13.735385038011849
925.45807,449,0.6840743,0.23244955,2061.1538307349665,332.4349560440358,0.3592112563717077,19.529411764705884,28.54867046562908
247.22377,401,7.1555557,16.80173,616.5181296758104,241.03319273494265,0.9749596195177456,60.25,8.420030885931054
207.05223,336,1.5737792,1.0881184,616.2268750000001,161.15210206509877,0.7783161865250074,23.0,14.614502466419689
603.8522,201,1.4464927,9.645719,3004.239800995025,334.0374230531663,0.5531774547698366,66.8,46.180668592382105
64.700836,479,1.8571428,3.2653062,135.07481419624216,62.07253821135398,0.9593776842598136,20.666666666666668,11.12820547061145
139.44698,411,2.25,0.6875,339.28705596107056,139.0898989862312,0.9974393062239942,27.8,12.355555555555556
