distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
23.682224,83,0.15506756,0.02605677,285.32800000000003,51.92301994298868,2.1924891827299957,0.28,1.805664576137008
183.7321,66,0.67361885,0.1229466,2783.819696969697,346.2080299473136,1.8843088929333176,0.636986301369863,0.9456182845385978
423.74722,67,0.019546662,0.0004349698,6324.585373134329,860.8838481467752,2.031597630650592,0.0453488372093023,2.3200297426385297
8.071068,100,0.78571427,0.045918368,80.71068000000001,18.43908891458577,2.284590950613447,-0.8571428571428571,-1.090909112727273
11.067019,24,0.53333336,0.16888888,461.12579166666666,18.97366596101028,1.7144333050309462,-0.3333333333333333,-0.6249999687500015
151.9538,189,0.55829,0.05306607,803.9883597883598,302.0761493398643,1.987947319118471,0.2203389830508474,0.394667615488093
7.3851647,101,0.13333334,0.035555556,73.12044257425742,34.058772731852805,4.611782419944244,-0.0588235294117647,-0.4411764485294129
17.246212,89,0.1,0.015,193.7776629213483,35.4400902933387,2.05494924296064,0.2941176470588235,2.941176470588235
54.380524,133,0.18446754,0.023957197,408.8761203007519,113.2651755836718,2.0828261159026678,-0.2454545454545454,-1.3306110411324694
16.39384,64,0.47404128,0.0866135,256.15375,30.4138126514911,1.8551976017510905,1.0476190476190477,2.209974303543876
18.324554,166,0.04761905,0.013605442,110.38887951807229,52.15361924162119,2.846105790166636,-0.0769230769230769,-1.6153845346153886
15.263071,31,1.25,0.5416667,492.3571290322581,45.5411901469428,2.9837501343565003,2.8666666666666667,2.293333333333333
