distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
38.232513,56,0.80418926,0.075604685,682.7234464285714,26.248809496813376,0.6865572633641261,-1.1764705882352942,-1.4629275056910038
7.236068,856,0.5,0.0,8.45335046728972,2.23606797749979,0.3090169934140737,0.5,1.0
4.0,288,0.33333334,0.22222222,13.888888888888888,2.0,0.5,-0.0,-0.0
7.3983455,276,1.4394848,5.2631426,26.80559963768116,3.605551275463989,0.4873456201070887,-1.5,-1.042039485238052
29.618864,266,0.25809523,0.1328517,111.34911278195489,12.041594578792296,0.4065515334684104,0.0833333333333333,0.322878238909465
14.430753,49,0.8,0.56,294.5051632653061,5.385164807134504,0.3731728210672377,-0.4,-0.5
5.8863497,33,1.3,0.36,178.37423333333336,3.605551275463989,0.6125275356073373,-0.6666666666666666,-0.5128205128205128
159.88347,121,1.2391047,1.6882046,1321.350991735537,9.219544457292889,0.0576641503796038,1.1666666666666667,0.9415400221358752
365.31006,287,2.532568,7.130863,1272.8573519163765,152.26621424334422,0.4168136356369277,1.511904761904762,0.5969848635474988
8.414213,104,1.0,0.0,80.90589423076923,5.0990195135927845,0.6060007648478574,5.0,5.0
8.414213,104,1.0,0.0,80.90589423076923,5.0990195135927845,0.6060007648478574,5.0,5.0
14.950845,47,1.25,0.1875,318.103085106383,9.848857801796104,0.6587492413837549,2.25,1.8
7.4142137,48,0.6666667,0.22222222,154.46278541666666,2.23606797749979,0.3015920592496261,0.5,0.7499999625000019
3.0,104,0.14285715,0.12244898,28.846153846153847,2.0,0.6666666666666666,-0.0,-0.0
5.8284273,96,1.6,0.84,60.712784375000005,3.605551275463989,0.618614780605394,1.5,0.9375
6.064495,96,1.9642857,1.8221372,63.17182291666666,3.1622776601683795,0.5214412181341364,-3.0,-1.5272727383801654
8.472136,48,0.0,0.0,176.50283333333337,4.123105625617661,0.4866666004438149,-4.0,1.0
5.4142137,32,0.5,0.25,169.194178125,3.605551275463989,0.6659418108051385,1.5,3.0
180.38213,176,1.199495,3.6371744,1024.8984659090909,94.93682109698008,0.5263094581319118,2.289473684210526,1.9086979805755973
5.8284273,192,0.8888889,0.74691355,30.356392187500003,4.123105625617661,0.7074130658913186,0.25,0.281249996484375
215.89815,102,0.6018486,0.07280247,2116.6485294117647,117.61377470347595,0.5447650880911947,1.2916666666666667,2.1461654420508194
3.0,30,0.0,0.0,100.0,2.0,0.6666666666666666,-0.0,
270.07043,124,0.62534016,0.083007455,2177.9873387096777,73.00684899377592,0.2703252221791772,0.7288135593220338,1.165467382299633
33.89292,222,0.3,0.19333333,152.6708108108108,23.769728648009423,0.701318406558344,2.4444444444444446,8.148148148148149
16.449883,406,0.33333334,0.22222222,40.516953201970445,2.23606797749979,0.1359321508547987,0.5,1.4999999700000006
4.236068,24,0.5,0.0,176.50283333333337,2.8284271247461903,0.6677010672978314,-1.0,-2.0
268.56985,360,0.9303301,4.789844,746.027361111111,133.24038426843418,0.4961107297354271,3.45945945945946,3.718529003263959
34.95309,916,1.0833334,0.7222222,38.15839519650656,3.0,0.0858293215277962,-0.0,-0.0
