distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
179.53769,1178,2.461111,2.3994136,152.40890492359932,171.74690681348528,0.9566064195962714,3.215686274509804,1.306599448180031
681.885,1679,0.7814696,0.2950574,406.1256700416915,662.11856944206,0.97101207599824,0.689908256880734,0.8828344146473951
19.57649,1070,1.5,1.1666666,18.295785046728973,8.246211251235321,0.4212303253154841,-4.0,-2.6666666666666665
14.0,2447,0.3880776,0.063578226,5.721291377196567,8.246211251235321,0.5890150893739515,0.25,0.6442010566958772
383.66626,1965,0.12881023,0.03318415,195.25000508905853,364.3638291598111,0.949689527454958,-0.3852941176470588,-2.991176381309612
4.0,3712,-1.0,-1.0,1.0775862068965516,3.1622776601683795,0.7905694150420949,3.0,-3.0
46.002876,1056,1.4,0.0,43.56332954545455,7.810249675906654,0.1697774216530865,-1.2,-0.8571428571428572
937.72705,1309,1.0492436,1.3795019,716.3690221543162,858.4130707299371,0.9154189065250248,-0.8688271604938271,-0.8280509506980334
9.656855,2134,1.0,0.0,4.5252366447985,8.06225774829855,0.8348740607887919,-1.75,-1.75
5.6055512,1400,0.0,0.0,4.003965142857143,1.0,0.1783945885642789,-0.0,
613.4144,1066,3.0613158,7.938078,575.4356472795498,575.1173793235604,0.9375674573723088,-5.549019607843137,-1.81262567156356
7.0,1042,0.5,0.25,6.717850287907869,3.1622776601683795,0.4517539514526256,-0.3333333333333333,-0.6666666666666666
27.886349,2131,0.11111111,0.07098766,13.086038948850303,26.1725046566048,0.9385418168798216,0.1153846153846153,1.038461548846154
1.4142135,1905,-1.0,-1.0,0.7423692913385826,0.0,0.0,,
690.85583,961,1.6775479,3.304372,718.8926430801248,533.0225135958143,0.7715394304421146,-16.12121212121212,-9.60998617160924
25.848194,1931,1.1076924,0.24236687,13.385910926980838,24.33105012119288,0.941305613892904,6.0,5.416666215277816
709.9309,1952,1.6779789,2.7401984,363.6941086065574,677.2370338367506,0.9539478191986722,-0.0814814814814814,-0.0485593004068653
270.78745,1126,0.41305196,0.1673876,240.48619005328595,258.54400012377005,0.9547857558530504,0.4243697478991596,1.0274003975169606
516.4314,1282,1.1543415,3.96406,402.8326053042122,436.8844240757503,0.8459679718850368,0.5549738219895288,0.4807709174360697
1216.6482,1342,0.5057915,0.50734055,906.5932935916544,405.123437979093,0.33298322224871,-4.388888888888889,-8.677268971283404
493.48538,1356,0.9443002,0.18045284,363.92727138643073,480.31343932894487,0.973308346701061,-1.0575757575757576,-1.1199571466528944
653.48376,1113,0.93962747,1.0169555,587.1372506738544,400.0412478732662,0.6121670841112657,-0.9023569023569024,-0.9603347402741452
1130.3275,1305,0.9155649,0.65058553,866.1513409961686,785.6933243957212,0.6951023702384673,0.0830140485312899,0.0906697586717117
