distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
91.959145,254,1.6179653,1.2125065,362.043877952756,91.80958555619344,0.9983736316403704,1.54,0.9518127490126024
46.53109,94,2.5833333,1.2837301,495.0115957446809,53.48831648126533,1.1495178058641078,-2.631578947368421,-1.0186757347061726
119.645874,303,2.4506173,8.932356,394.8708712871287,114.00438588054408,0.952848452430078,-4.269230769230769,-1.7421042319544422
265.51358,184,1.822607,2.5150628,1443.0085869565216,275.13632984395207,1.0362420251497195,1.4805194805194806,0.8123086768126538
35.636337,87,3.3333333,2.8888888,409.6130689655172,39.05124837953327,1.095826666459386,19.5,5.850000058500001
213.85146,378,1.8508325,1.8396946,565.7446031746032,209.72362766269327,0.98069766585972,-1.4333333333333331,-0.7744262829474484
54.708202,267,1.0,1.0,204.8996329588015,53.23532661682466,0.9730776130574472,10.6,10.6
100.0,348,2.5070512,0.0,287.35632183908046,99.0,0.99,-1.0,1.0
22.2786,204,2.25,2.0625,109.20882352941176,33.95585369269929,1.52414665610493,-4.125,-1.8333333333333333
73.294014,382,2.3333333,4.623016,191.86914659685863,77.83315488916018,1.0619305812499256,2.703703703703704,1.158730175283447
328.68634,165,2.8201973,9.629717,1992.038424242424,326.18553002854065,0.9923915001412612,-0.0337423312883435,-0.0119645286123575
422.89142,195,2.6845238,0.26817602,2168.673948717949,319.75146598569336,0.7561077166940237,-3.177083333333333,-1.183481157191951
123.19488,156,2.9580026,8.826384,789.7107692307692,140.470637501223,1.140231132180355,-1.878787878787879,-0.6351542350868383
411.63873,423,3.0276217,6.3385615,973.1412056737588,393.51238862328086,0.9559654132235827,4.465116279069767,1.4747933267454674
191.80615,204,2.364143,1.445024,940.226225490196,188.66372200293304,0.983616646301138,-1.7157894736842103,-0.7257553683022603
102.33718,181,2.8983333,2.2103584,565.3987845303867,99.29753269845128,0.9702977226698184,-2.9375,-1.013513525169793
85.34943,50,2.4133334,0.3673778,1706.9886,81.15417426109393,0.9508461188445422,2.419354838709677,1.002495071219616
34.98354,245,2.8333333,1.3333334,142.78995918367346,31.32091952673165,0.8953044639488071,3.333333333333333,1.1764706020761249
12.812559,115,2.25,0.6875,111.41355652173914,12.649110640673518,0.9872431136257416,3.0,1.3333333333333333
158.8595,284,2.6737156,3.4216733,559.3644366197184,142.8740704256724,0.8993737889498105,3.72972972972973,1.3949612777550948
2.236068,21,2.0,0.0,106.47942857142856,2.23606797749979,0.9999999899376002,2.0,1.0
10.472136,40,2.0,0.0,261.8034,12.041594578792296,1.1498699576468732,12.0,6.0
147.32413,313,2.0324917,1.1189675,470.6841214057508,144.10065926289164,0.9781198725754676,-3.657894736842105,-1.7997095569158317
387.97015,504,4.916905,13.766827,769.7820436507936,378.92611417003184,0.9766888359066588,8.0,1.6270397740041755
254.21436,184,2.3992348,5.0607753,1381.5997826086957,240.401747081838,0.9456654890850305,3.6825396825396814,1.5348809055869324
34.271515,55,1.75,0.5625,623.1184545454546,32.14031735997639,0.9378143148902636,10.666666666666666,6.095238095238095
154.71413,197,2.115432,14.688188,785.3509137055838,151.00993344810135,0.9760578005906853,4.933333333333334,2.3320689737761997
163.78868,236,2.5489583,3.4625163,694.0198305084746,154.27572718998928,0.941919351141906,3.725,1.4613813023147535
30.877054,128,1.6666666,0.5555556,241.226984375,28.635642126552707,0.9274084932634022,4.666666666666667,2.8000001120000046
190.9435,128,1.7115327,0.84421974,1491.74609375,191.8593234638338,1.0047963060477774,1.9655172413793105,1.1483959619230824
64.09268,424,1.609375,1.3044434,151.16198113207545,58.180752831155424,0.9077597134517612,1.8214285714285716,1.131761442441054
61.78217,120,2.9333334,1.84,514.8514166666666,62.16912416947821,1.0062632013326531,-5.083333333333333,-1.7329545060692155
13.236068,112,2.0,0.0,118.17917857142857,12.0,0.9066136559588542,-1.0,1.0
41.103577,88,2.7222223,2.1728394,467.0861022727273,39.84971769034255,0.9694951291062224,3.1666666666666665,1.1632652728862982
192.12155,328,2.5260417,3.5926378,585.7364329268294,190.5465822312224,0.9918022326554328,-2.617647058823529,-1.0362643889938672
145.93156,48,1.5385715,0.5491041,3040.2408333333333,139.46325680981354,0.9556757757527812,2.4339622641509435,1.5819624009355064
102.09572,272,3.5972223,2.7845292,375.3519117647059,99.92997548283498,0.9787871174505158,3.064516129032258,0.8519118012340405
159.09053,130,2.9140544,6.862827,1223.7733076923075,137.13132391981054,0.861970375733933,22.83333333333333,7.8355892509533565
44.095757,302,2.8333333,2.7777777,146.012440397351,42.95346318982906,0.9740951536409514,-4.666666666666667,-1.647058842906575
154.26604,111,3.6083791,2.18521,1389.7841441441442,190.90573590125567,1.237509797368596,4.325581395348837,1.1987602398397763
53.69217,336,2.351852,1.4718792,159.798125,52.392747589718944,0.9757986609540824,-4.25,-1.807086500341008
98.44516,266,1.922865,7.681628,370.0945864661654,81.78630692236935,0.8307803748032848,4.705882352941177,2.44732851913222
390.56393,236,2.9141154,10.188777,1654.9319067796612,377.482449923172,0.966506174605453,-1.634517766497462,-0.5608967189485571
190.37044,124,1.4962227,1.1030085,1535.2454838709675,185.43192821086663,0.9740584105960286,1.75,1.169611983563677
250.0,151,1.677553,5.577492,1655.6291390728477,248.0,0.992,-0.0,-0.0
