distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
374.2095,191,0.9553669,0.4335859,1959.2120418848167,362.3534186398688,0.9683169952656702,-0.8214285714285714,-0.8598043028584844
339.42188,328,1.2093412,0.18420483,1034.8228048780488,325.96012026013244,0.9603391515600952,1.1395348837209305,0.9422774017133712
337.56644,265,0.18971212,0.01867743,1273.8356226415094,332.8137617346975,0.9859207619534024,0.205521472392638,1.0833333810862376
587.8024,218,0.11569848,0.04830686,2696.3412844036698,583.5974640109397,0.9928463443002948,-0.0946643717728055,-0.8181989233808906
402.49982,134,0.73023456,0.13209085,3003.73,512.0790954530364,1.272246768838397,0.5109649122807017,0.6997271017694667
581.0484,615,0.7066029,0.3782533,944.7941463414634,564.8805183399406,0.9721746387046942,-0.4296724470134875,-0.6080819184488027
638.2275,272,1.6164105,0.64164823,2346.424632352941,645.3309228605119,1.0111299228888009,-1.587209302325581,-0.9819345409631904
471.4945,352,2.2659557,6.6304355,1339.4730113636365,390.2832304878087,0.8277577585482093,-6.015625,-2.654784910402264
501.67566,203,0.043462303,0.006558781,2471.308669950739,502.06374097319554,1.000773569467563,0.0159362549800796,0.3666684432272188
380.6695,134,0.08722642,0.023854082,2840.817164179105,369.67553340733815,0.9711193920378126,-0.1420765027322404,-1.628824188041197
330.43967,120,0.03610675,0.01223849,2753.6639166666664,239.10248848558643,0.7235889337547954,0.0292887029288702,0.8111697377601222
465.5513,152,0.9695135,1.6229877,3062.8375,350.77058029430003,0.7534520476997917,-0.1264367816091954,-0.130412605506984
594.9377,240,0.111143865,0.011802228,2478.907083333333,631.6486365060879,1.061705513881685,-0.157051282051282,-1.4130449939929843
419.62955,136,0.59740937,0.014923329,3085.511397058824,430.0290687848904,1.024782617870668,-0.5737265415549598,-0.960357453976592
539.0231,282,0.21843562,0.019193871,1911.4294326241131,533.8801363602133,0.990458732399805,0.21455938697318,0.9822545744745298
316.88187,185,0.8153439,0.38728738,1712.874972972973,321.0763149159402,1.0132366200563645,0.7164750957854407,0.8787397511472652
297.1196,175,1.2168846,0.052960195,1697.8262857142856,288.61739379323626,0.971384566326948,-1.2307692307692308,-1.0114099814963808
722.1267,263,4.0719137,10.171867,2745.7288973384034,593.8594109719909,0.8223756453985026,6.522222222222222,1.601758461192884
294.00616,115,0.26459688,0.010764192,2556.575304347826,290.5942188000305,0.9883950009755934,0.2332155477031802,0.881399462091844
406.55124,279,0.35867652,0.02625644,1457.1729032258063,409.2725253422223,1.006693585148633,-0.4,-1.1152109984785177
268.21198,97,0.6656863,0.6396646,2765.0719587628864,261.6295090390226,0.97545795321679,0.1428571428571428,0.2146012962218733
361.29553,208,0.48437256,0.23671515,1736.997740384615,355.78785814021256,0.984755770823438,-0.3185840707964602,-0.6577252658500311
503.87003,152,0.53766614,0.045743003,3314.9344078947365,498.9078071147013,0.9901517800427648,-0.5883720930232558,-1.0943075065564958
423.18326,232,1.8606957,10.233189,1824.065775862069,394.23977475642914,0.9316053162320956,-1.2946058091286308,-0.6957643902378184
637.2391,189,0.5855832,0.6748279,3371.6354497354496,488.082984747471,0.7659338304059984,0.2717622080679405,0.4640881228627129
429.58203,232,1.4172947,2.4470744,1851.6466810344828,426.3801121065569,0.992546434278354,-0.0422535211267605,-0.0298127983733803
474.71146,216,0.09993142,0.03575796,2197.738240740741,466.983939766669,0.983721648023136,-0.0924731182795698,-0.92536579866042
365.16028,160,0.13141705,0.017987264,2282.25175,368.8793840810299,1.010184853842893,0.1256830601092896,0.9563679911342524
406.31174,160,0.84705096,0.15173994,2539.448375,398.628900106352,0.9810912677697968,-0.7689873417721519,-0.9078407062689025
272.52493,239,0.97324526,0.28616944,1140.2716736401671,266.58019431308094,0.9781864518342632,0.6940639269406392,0.7131439067482735
499.13672,304,1.1366527,1.1696134,1641.897105263158,463.0874647407334,0.9277767917790808,-0.7808219178082192,-0.6869485444482903
427.8844,148,2.467366,1.7618357,2891.1108108108106,411.4328620808017,0.9615514425877684,2.9029850746268657,1.1765522725963091
457.8282,489,0.29578575,0.03070361,936.2539877300612,436.5054409741074,0.9534262873586804,-0.0481651376146789,-0.1628379244594403
614.97,145,0.12382163,0.0015116977,4241.172413793103,670.7972868162184,1.0907805044412222,0.1323308270676691,1.068721410529559
286.50162,220,1.2463057,0.45471635,1302.280090909091,328.89664029904594,1.147974801325891,0.953781512605042,0.7652869698060774
709.08044,127,0.8731964,0.87511265,5583.310551181102,661.1391684055635,0.9323895162099852,-1.139908256880734,-1.3054431475905466
506.3229,218,1.5540285,1.1699878,2322.582110091743,417.3367944478416,0.8242502846461055,-2.106145251396648,-1.35528096904056
606.92975,138,0.4258768,0.12489419,4398.041666666667,602.9966832412928,0.9935197331178652,-0.7906976744186046,-1.8566347695357075
293.7859,198,0.8165388,0.0534587,1483.7671717171718,328.4417756619885,1.1179630324736092,-0.8117647058823529,-0.9941532550349756
341.3543,137,0.6284083,0.05822835,2491.637226277372,394.6099339854485,1.1560127819847252,-0.7611464968152867,-1.2112292228083026
300.69327,249,0.13388887,0.019684821,1207.6034939759036,303.0412513173743,1.0078085595908892,-0.0165016501650165,-0.1232488567945677
305.4225,191,0.20598733,0.07932279,1599.0706806282724,315.3569406244296,1.0325268787480606,0.0476190476190476,0.231174643697977
309.03168,300,0.40122294,0.10130944,1030.1056,313.517144666763,1.014514578786107,-0.4858156028368794,-1.2108370544238558
471.02063,450,2.3202453,7.394328,1046.712511111111,463.7003342677251,0.984458651562088,3.2335766423357666,1.393635682544327
383.02985,308,1.3276906,3.9400163,1243.603409090909,381.0839802458245,0.994919796057212,0.2690217391304347,0.2026238184788193
446.19775,417,0.08667866,0.021121297,1070.0185851318945,443.0282158057205,0.9928965706477016,-0.0112866817155756,-0.1302129234067026
610.76544,304,0.3203174,0.35369635,2009.0968421052632,600.5539109855167,0.9832807681219106,0.1706081081081081,0.5326220433485915
696.32733,266,1.7002978,1.2760252,2617.771917293233,681.3882887164997,0.9785459501015128,-1.243559718969555,-0.7313775968948234
514.495,359,1.0092984,0.20467795,1433.133704735376,506.16696849952586,0.983813192547111,-0.7909319899244333,-0.7836453420756767
321.11557,349,0.5285659,0.069046535,920.1019197707736,318.2153358969363,0.9909682545039356,-0.6319702602230484,-1.1956319168963574
430.45166,139,2.375175,0.7147437,3096.7745323741005,427.6926466517749,0.993590422329362,-2.408536585365854,-1.0140459483473234
591.0259,467,0.23942894,0.032290895,1265.580085653105,591.1514188429222,1.000212374521865,-0.2145328719723183,-0.8960189690198618
527.628,89,0.5196712,0.019401789,5928.404494382023,531.3915693723415,1.0071329978172907,0.5581896551724138,1.074120819418921
823.01746,340,0.6633457,0.55374515,2420.639588235294,520.4546089718103,0.6323737153423334,0.8992248062015504,1.3555900131734484
352.16443,367,1.4745615,1.2297746,959.5761035422344,325.8972230627318,0.925412095317894,2.525,1.712373475097512
376.10486,312,0.7120852,1.2123744,1205.464294871795,339.6954518388493,0.903193465351257,0.2813455657492354,0.3951009875633358
421.35083,369,0.8477903,0.5030311,1141.8721680216802,420.1202208892117,0.9970793718128234,0.5378378378378378,0.6343996125431464
334.59155,120,0.99045396,0.111784354,2788.2629166666666,329.66043135323355,0.9852622738178342,0.9416666666666668,0.9507424925300584
493.78006,123,1.0865291,0.10559627,4014.472032520325,382.5767896775757,0.7747918975860948,-0.9744525547445256,-0.8968490165100278
543.92084,152,0.7463421,0.15905297,3578.4265789473684,537.8196723809942,0.9887829861069384,0.6008676789587852,0.805083458321305
276.87204,115,1.5481339,0.7840309,2407.582956521739,268.79360111431225,0.9708224821629234,1.4444444444444444,0.933022941003
441.2538,269,0.6450577,1.4627837,1640.3486988847585,436.65661566040654,0.989581541644302,-0.0873563218390804,-0.135424043212073
343.42453,215,1.0240896,0.92652386,1597.3233953488373,336.04315199093105,0.9785065498697226,-0.9387755102040816,-0.9166927485681738
453.63058,290,0.6768458,1.1014967,1564.243379310345,400.4722212588534,0.882815751219535,0.3054830287206266,0.451333270769541
526.15955,465,1.7334945,3.3073297,1131.5259139784946,495.54919029295166,0.9418230464370584,-1.596958174904943,-0.9212363667176002
456.06418,162,0.11003511,0.020306416,2815.210987654321,454.0275322048212,0.9955342956441376,0.0110132158590308,0.1000881978400424
482.71915,176,0.6963098,1.4509065,2742.7224431818186,417.6601489249363,0.8652239069548749,1.2105263157894737,1.7384881209333456
284.89676,217,0.15853827,0.046374366,1312.8882949308756,300.8537850850476,1.056009851024798,0.1616161616161616,1.0194141869730358
512.63104,246,0.035856746,0.0055218027,2083.8660162601627,511.0626184725312,0.9969404476024925,-0.0156555772994129,-0.4366145578132749
628.21954,227,0.7242158,0.4728063,2767.4869603524235,590.8180769069274,0.9404643429380236,0.5161904761904762,0.7127578218957336
345.9449,401,1.476204,2.915543,862.7054862842893,339.8896879871468,0.9824965998549096,1.9675324675324677,1.3328323643158178
347.143,125,0.57878643,0.05651923,2777.144,298.7657945615595,0.860641852382331,-0.483271375464684,-0.8349735764618463
485.08163,207,0.37314722,0.025055522,2343.389516908213,481.6232967787169,0.992870615980071,0.3399122807017544,0.9109334398947267
395.54834,319,1.1160846,0.8708096,1239.9634482758622,386.6846260197061,0.9775913255500102,0.847457627118644,0.7593130727891453
420.48758,166,0.2443643,0.019860795,2533.0577108433736,420.8004277564366,1.0007440118836248,-0.2524509803921568,-1.0330927242324548
673.6083,118,0.35216442,0.17319041,5708.544915254238,672.0066963952071,0.9976223517364722,0.0044642857142857,0.0126767085507551
626.82367,162,0.048323393,0.0045860745,3869.281913580247,635.0007874010867,1.0130453232582723,-0.0015748031496062,-0.0325888364173082
458.8217,224,0.41734853,0.07186849,2048.311160714286,442.8205053969385,0.9651254624551072,-0.3573141486810551,-0.8561528866078794
525.83673,547,0.57958215,0.4291105,961.3102925045704,483.83881613611777,0.9201312660987332,-0.3406113537117904,-0.5876843407130299
423.21326,308,1.5091238,0.954137,1374.069025974026,409.3531482717581,0.9672502895390332,-1.8704663212435235,-1.2394386207702266
304.7749,171,0.17915806,0.022136753,1782.3093567251462,311.23785116852355,1.021205654299365,0.2032786885245901,1.1346332312628868
402.81668,220,0.63361824,0.18238124,1830.9849090909088,390.4177250074592,0.9692193605474808,0.501432664756447,0.7913797821799559
675.8253,166,0.1844245,0.011523158,4071.236746987952,602.2242107388245,0.8910945043620363,0.1770657672849915,0.9600989417620304
306.80856,294,0.311847,0.037401713,1043.5665306122448,302.00165562460086,0.9843325610752218,-0.3391608391608391,-1.087587307752966
565.6698,183,2.0212944,0.7193571,3091.0918032786885,558.2338219778519,0.9868545606957484,-1.6842105263157894,-0.8332336577570242
446.11594,83,0.076351374,0.004107193,5374.890843373494,413.48397792417546,0.9268531806421788,0.0484261501210653,0.6342538134423799
352.27573,80,0.31553367,0.048459433,4403.446625,330.39370454050726,0.9378838120369724,-0.4437086092715231,-1.4062163612254857
639.95874,365,1.0963043,0.14133573,1753.3116164383562,489.4834011485987,0.7648671243221066,-1.053412462908012,-0.9608759747708844
379.9536,65,0.50837815,0.011668573,5845.44,359.78048863161,0.9469063818098052,0.4259818731117825,0.8379232528222987
292.86435,117,0.21916845,0.02470815,2503.1141025641027,360.20272070044115,1.2299302414255648,-0.1718309859154929,-0.7840133281751683
561.25256,102,0.15726721,0.007533876,5502.476078431373,555.1801509420163,0.9891806122755435,0.1234119782214156,0.7847279685410304
462.87326,147,2.0987031,24.799524,3148.79768707483,441.2131004401388,0.9532049884241288,-1.3549618320610688,-0.6456186356522126
242.42326,130,0.39902765,0.059824,1864.794307692308,311.52046481732145,1.285027124943875,0.3503401360544217,0.8779846109772638
425.20038,108,0.2674221,0.05782073,3937.0405555555553,379.16355310076943,0.8917291021724144,-0.3398328690807799,-1.270773317092267
439.88315,78,0.8031513,1.4355118,5639.527564102564,423.70980635335786,0.9632326365612274,0.2506082725060827,0.312031210689795
297.43384,122,1.3636558,3.3694086,2437.982295081967,291.3485884640597,0.9795408231425844,0.096551724137931,0.0708035885140011
349.1869,150,2.0925767,1.6745679,2327.9126666666666,326.40618866682047,0.9347606931039524,-1.2390243902439024,-0.5921046479414124
649.72046,100,0.4522658,0.13766967,6497.2046,621.5343916469949,0.956618161058057,-0.2121710526315789,-0.4691291108714808
335.27643,78,0.14507478,0.018236669,4298.415769230769,322.2374900597384,0.9611098819554312,-0.3300653594771242,-2.2751394796333604
392.87225,215,0.16529422,0.015040879,1827.3127906976745,352.14201680572,0.8963270294751539,0.0284090909090909,0.1718698385768777
399.85193,107,0.30957764,0.052354593,3736.933925233645,469.2334173947973,1.1735179504943174,0.0726495726495726,0.2346731910275324
549.6124,98,0.4472343,0.2819476,5608.289795918367,539.6758286230726,0.9819207656578938,0.238095238095238,0.5323724904266915
378.17117,111,1.4489484,1.1652973,3406.9474774774776,321.40317359976393,0.8498880906224658,-1.630952380952381,-1.1256110852204129
412.1445,80,0.21621206,0.015278937,5151.80625,401.756144943671,0.974794386298182,-0.2244897959183673,-1.038285264560947
639.2748,101,0.3134174,0.041492727,6329.453465346534,641.4888931228661,1.0034634450206172,0.2783171521035599,0.8880079794662322
359.0879,388,0.46514153,0.20104188,925.4842783505154,351.4327816240255,0.9786817701850312,0.306547619047619,0.6590416019133339
382.84793,138,1.357675,0.7332262,2774.2603623188406,432.0196754778652,1.1284367541907965,-1.9642857142857144,-1.4468011227176711
555.7357,113,1.830341,3.0923634,4918.015044247787,536.4065622268243,0.9652188301504192,0.9238578680203046,0.5047463112175844
272.7861,103,0.36486414,0.01977341,2648.408737864077,350.0771343575584,1.2833393430147593,-0.4179566563467492,-1.1455131116660278
539.9181,97,0.7319889,0.020931564,5566.165979381443,510.6486071654362,0.945789013491928,0.6864608076009501,0.9378022092970946
487.47076,89,1.8840429,3.0989654,5477.199550561798,437.47114190538326,0.8974305287672706,-0.1267281105990783,-0.067263919839128
455.0046,248,0.7388338,1.8063396,1834.6959677419356,340.2425605358624,0.7477782873752539,0.2874617737003058,0.3890750175483387
597.9217,527,0.45404324,0.21571368,1134.5762808349148,569.9561386633186,0.9532287231979012,-0.5613682092555332,-1.2363760976939844
313.51868,350,0.59745795,1.7529283,895.7676571428573,283.0194339616981,0.9027195252343436,1.6,2.678012737130705
457.72284,373,0.37677544,0.07738533,1227.138981233244,453.7951079507138,0.9914189729984062,-0.4292565947242206,-1.1392902751947436
552.5493,266,0.35333604,0.13839617,2077.253007518797,548.0164231115706,0.9917964299503602,-0.1836734693877551,-0.5198265916710764
467.13342,148,0.41139224,0.035264857,3156.306891891892,459.07842467273497,0.9827565423872584,-0.460431654676259,-1.1192035481181146
352.49966,371,1.5926065,4.9286556,950.1338544474394,325.6762195801222,0.9239050601640928,-9.818181818181818,-6.16485102765926
334.01163,171,0.98923874,0.47721305,1953.2843859649124,331.436268383531,0.9922896049563632,-0.4782608695652174,-0.4834635464895131
361.36615,203,0.4955644,0.059809066,1780.1288177339902,358.0223456713282,0.9907467693676572,-0.4036144578313253,-0.8144541008823986
412.96835,150,0.29909825,0.07791643,2753.122333333333,425.2869619445205,1.0298294335256457,0.275609756097561,0.921468969134928
300.40204,158,0.03053809,0.0015603037,1901.2787341772157,304.16442921551493,1.0125245128678717,0.0328947368421052,1.0771707347154085
671.48413,365,0.88104796,1.9264296,1839.6825479452057,376.0438804182299,0.5600190140282688,-0.0746666666666666,-0.0847475620585588
512.69366,195,0.724021,0.3135188,2629.198256410257,509.5978806863309,0.9939617366954194,-1.2586750788643533,-1.738451065458534
687.6301,256,1.0886313,0.105480045,2686.055078125,686.9068350220429,0.9989481772569916,-0.942,-0.8653067388380252
683.2408,126,0.33938247,0.026178809,5422.546031746032,660.6133513637157,0.9668821758942318,0.2985781990521327,0.8797690671888052
554.24164,360,0.020397658,0.001636815,1539.560111111111,555.0,1.0013682840574736,-0.0,-0.0
400.20883,178,0.019256605,0.0019168564,2248.3642134831457,400.0312487793922,0.9995562786043284,-0.0125,-0.6491279226011024
254.02963,72,1.1280438,0.14282113,3528.189305555555,276.52305509667724,1.0885464624606085,-1.0364583333333333,-0.9188103629782224
232.98712,96,0.53124046,0.027559027,2426.9491666666668,250.10797668207223,1.073484133724097,-0.4625550660792951,-0.8707075249488624
558.14874,240,0.4765758,0.3057076,2325.61975,515.2475133370369,0.9231365698989789,-0.4261603375527426,-0.8942131294806464
573.4166,549,0.11850672,0.01432606,1044.4746812386156,572.0314676658969,0.9975844223308096,-0.0104895104895104,-0.0885140563295523
295.7646,176,0.05585637,0.020227553,1680.4806818181817,296.04222671774374,1.000938674600489,-0.0168918918918918,-0.3024165711429492
325.86707,266,1.2999784,0.5210895,1225.0641729323308,317.5358247505311,0.974433608006268,1.2128712871287128,0.9329934152203704
636.4499,195,0.0029761905,9.743481e-05,3263.845641025641,639.0031298827886,1.0040116745760956,0.0031298904538341,1.0516431840751177
495.51328,111,0.062663615,0.0017745323,4464.083603603604,490.9796329788029,0.9908506044051996,0.0632653061224489,1.009601921664573
548.12756,192,1.8684036,3.2119048,2854.831041666667,543.4786104346701,0.991518489664468,-1.426282051282051,-0.7633693551447083
375.99713,266,1.423915,5.967709,1413.523045112782,324.1635389737717,0.8621436524629102,1.091324200913242,0.7664251032633563
618.95306,283,0.56899244,0.12136214,2187.1132862190816,578.8903177632184,0.935273375598496,-0.5603960396039604,-0.9848918899589604
668.1169,306,0.51031274,0.21646772,2183.388562091503,627.4982071687535,0.9392042128686664,0.1203852327447833,0.2359048154368697
284.4149,267,0.6157543,0.47491542,1065.2243445692884,278.54802099458544,0.9793721109357684,0.4069767441860465,0.6609401577643007
392.59988,189,0.18598759,0.0806705,2077.248042328042,368.25670394440886,0.9379949477936896,-0.1707988980716253,-0.9183349172470344
300.2003,210,0.08801588,0.007204765,1429.525238095238,347.66938317890464,1.158124702669866,0.1246376811594203,1.4160817475144292
558.4093,150,0.23369944,0.06777752,3722.728666666667,546.0448699511791,0.9778577648172748,-0.0128205128205128,-0.0548589796386025
458.5296,224,0.14509635,0.012821203,2047.0071428571428,460.4052562688658,1.0040905892855465,0.1026200873362445,0.7072547816416094
458.5296,224,0.14509635,0.012821203,2047.0071428571428,460.4052562688658,1.0040905892855465,0.1026200873362445,0.7072547816416094
481.94794,155,0.68732834,0.51688373,3109.3415483870967,421.7345136457295,0.8750623846337625,0.1339712918660287,0.1949160016681819
265.76672,112,0.3063598,0.10136087,2372.917142857143,334.2932844075693,1.2578447911294883,-0.0419161676646706,-0.1368200647234743
332.76468,300,0.7797591,0.8653046,1109.2156,306.01470552899906,0.9196129394772278,0.7654320987654321,0.9816263750758818
481.94794,155,0.68732834,0.51688373,3109.3415483870967,421.7345136457295,0.8750623846337625,0.1339712918660287,0.1949160016681819
265.76672,112,0.3063598,0.10136087,2372.917142857143,334.2932844075693,1.2578447911294883,-0.0419161676646706,-0.1368200647234743
503.9384,146,0.5159154,0.0050156694,3451.632876712329,415.04337122763445,0.8235994145864544,0.5149051490514905,0.9980418282755088
500.54944,133,0.47946796,0.0031706216,3763.52962406015,479.90103146378,0.9587485133611976,0.4837962962962963,1.0090273733750557
706.33795,183,0.7296854,2.2813516,3859.770218579235,666.2709658990102,0.9432750511267448,-0.0285285285285285,-0.039097025277645
485.91415,409,0.14655624,0.05426013,1188.0541564792177,473.51029555860765,0.9744731565413512,-0.1802575107296137,-1.2299545261915408
376.79697,381,0.13630927,0.007964235,988.9684251968504,376.0438804182299,0.9980013385410978,0.0746666666666666,0.5477739457240631
479.22726,434,0.07958703,0.008983404,1104.2102764976958,475.46398391465993,0.992147199461608,-0.0442105263157894,-0.5554991349192132
435.7548,317,0.33565637,0.65879065,1374.6208201892744,434.90228787625387,0.9980435967113934,0.064516129032258,0.1922088623917909
494.3439,301,0.7582811,1.1146073,1642.33853820598,486.9517429889742,0.9850465293270012,0.279317697228145,0.3683564013769365
309.50528,283,0.06579029,0.015830493,1093.658233215548,306.52895458667524,0.990383603752011,0.0588235294117647,0.8941065529847141
607.9788,525,0.33209082,0.07745069,1158.0548571428571,568.7917017678792,0.9355452883684088,-0.0528169014084507,-0.159043545402582
