distance,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
40.118694,165,5.125,8.296875,243.1436,36.6742416417845,0.91414345745613,-5.142857142857143,-1.0034843205574913
113.61789,139,5.6975307,23.50664,817.394892086331,110.81967334368028,0.9753716896492294,-5.45,-0.9565547404597576
441.4094,185,4.4869046,36.362232,2385.996756756757,441.0770907675891,0.999247163217614,-3.601694915254237,-0.8027126128900172
208.88766,956,5.8526382,23.635614,218.50173640167364,132.30646242719968,0.6333857271760317,-0.6486486486486487,-0.1108301293335796
71.61281,114,3.0,7.1,628.1825438596491,60.20797289396148,0.8407430583154254,-12.0,-4.0
204.43126,206,4.4383335,9.267391,992.3847572815534,202.8003944769339,0.992022425909491,-11.22222222222222,-2.528476560452752
40.50688,120,2.8333333,0.3888889,337.55733333333336,44.04543109109048,1.0873567920089249,-22.0,-7.764705973702423
127.613945,320,3.7857144,6.8469386,398.793578125,124.32618388738553,0.9742366626733898,-13.77777777777778,-3.639412888034496
97.86087,245,5.233333,7.417778,399.4321224489796,83.86298349093002,0.8569613522844219,-6.916666666666667,-1.3216561351373337
146.89282,476,4.352941,20.228374,308.5983613445378,146.21901381147393,0.9954129399345314,-18.25,-4.192567737536529
246.87563,216,4.6182413,7.4158497,1142.9427314814816,242.90327292978165,0.9839094807769468,2.8271604938271606,0.612172537157632
97.0992,299,2.0459144,2.1150644,324.7464882943144,94.26027795418386,0.9707626628662632,-13.428571428571429,-6.563603750270016
114.65452,313,3.8846154,7.817883,366.30837060702873,111.07204868912793,0.9687542077637054,-27.75,-7.1435643281443
206.08348,483,6.0133333,7.122489,426.6738716356108,201.63581031156147,0.9784181163456744,-12.5625,-2.0891075503830794
127.03986,382,1.4477814,2.7525833,332.56507853403144,123.14625451064276,0.9693513084054308,-20.5,-14.159596193182203
121.64932,166,2.1569347,5.4568696,732.8272289156627,118.20744477400736,0.9717065806369272,-16.857142857142858,-7.8153236892813025
201.10631,109,4.146542,9.166991,1845.012018348624,209.8880654063017,1.043667229567793,-3.543859649122807,-0.8546542273351643
35.759445,113,3.5,2.25,316.45526548672564,42.190046219457976,1.1798294470022668,-10.5,-3.0
361.31,357,4.205714,4.7924595,1012.0728291316528,356.4337245547901,0.986503901233816,-5.661290322580645,-1.346094937168967
334.7853,187,3.8521645,24.188961,1790.2957219251336,317.0646621747684,0.9470686501909384,2.675675675675676,0.6945901909629445
489.49023,168,4.3012447,30.401123,2913.632321428572,474.4533696792552,0.9692805710938402,-2.52,-0.5858769206969322
154.51219,329,3.8214285,6.5931125,469.641914893617,149.33519344079613,0.96649457522281,-14.9,-3.8990654934404767
123.038216,306,3.8076923,6.5591717,402.0856732026144,120.20815280171308,0.9769985026580122,-7.0,-1.8383838420977447
161.02193,42,6.9545455,9.274794,3833.855476190476,109.2931836849856,0.678747197260557,-13.625,-1.9591503139924813
73.74747,166,6.1,10.64,444.2618674698796,73.24616030891995,0.9932023472658784,-12.166666666666666,-1.994535519125683
43.969112,395,3.1666667,0.4722222,111.3142075949367,43.41658669218482,0.9874337851577448,-7.166666666666667,-2.263157870914128
238.30739,95,5.4244046,6.051915,2508.498842105263,233.00214591286493,0.9777378112901364,5.325581395348837,0.9817817416032788
107.04927,424,2.9411764,1.5847751,252.4746933962264,103.31021246711283,0.9650716204520856,-12.875,-4.377500105060003
46.438095,145,4.875,0.0,320.262724137931,35.0,0.7536915543154817,-1.0,1.0
50.341866,258,3.8125,1.4960938,195.12351162790696,50.00999900019995,0.9934077334399948,-4.9,-1.2852459016393445
259.63412,166,10.21875,26.331055,1564.0609638554215,236.30488780387088,0.910145738179061,-19.666666666666668,-1.924566768603466
187.87947,450,7.0833335,24.713888,417.5099333333333,183.5755975068582,0.9770923747382202,-7.583333333333333,-1.070588210103807
219.9914,227,2.9622023,18.358334,969.1251101321586,206.52602741543257,0.9387913682781808,-3.177419354838709,-1.0726544081201712
83.44554,112,4.7777777,5.0617285,745.0494642857143,83.48652585896721,1.0004911689584275,-9.22222222222222,-1.930232589561926
278.7974,150,4.207083,16.898453,1858.649333333333,270.8154353060401,0.971370017460852,-12.857142857142858,-3.056070644943981
212.99687,243,3.7057693,9.299678,876.530329218107,202.0742437818338,0.9487193111421488,-4.377777777777778,-1.1813411530441946
82.86076,183,5.9666667,10.404445,452.7910382513661,84.48076704197234,1.0195509556269138,9.333333333333334,1.5642458013170626
224.70338,184,4.116631,22.649483,1221.2140217391304,220.75552088226468,0.9824307978022612,3.672413793103448,0.8920920512680025
170.37206,200,5.483333,7.048333,851.8603,187.92019582790988,1.102998906205101,-5.606060606060606,-1.0223819355965809
70.62429,133,3.7846153,3.0626693,531.0096992481203,68.30812543175226,0.9672044197789778,-3.095238095238096,-0.8178474824741355
