distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized
-0.4191092842646768,-0.2722345805221444,-0.07551543215344106,-0.15714303322925183,0.36240559332774613
-0.42374984018906026,-0.27983094573968526,-0.07559344289339823,-0.15835010341532252,0.36250476664438025
-0.21662152657707098,0.061554665489563065,-0.07559508592312984,0.09903128532106263,0.3625526328025581
-0.3182253663663557,-0.10586474268567797,-0.07558681375012967,-0.07521684216580024,0.3626049628674465
-0.16900589754146833,0.14001339487731176,-0.07558960514141377,0.09365405989090508,0.36253033845187066
-0.26023935178695645,-0.010375361934211501,-0.07559230404652491,0.021589541013657565,0.3624793539704591
-0.39977648295712537,-0.24025917133662594,-0.0755970562415683,-0.12874488359204098,0.3626232151523582
-0.31659957260099697,-0.10320156654138046,-0.075581875261252,-0.048585373869171396,0.36257689791072256
-0.36324193524960335,-0.18015343191839878,-0.07559022656468266,-0.053186752897070096,0.3624292645441852
-0.4327520819799814,-0.2946080886325135,-0.07559370301933245,-0.15398806899246834,0.3626201076663486
-0.2210170195345124,0.05431821857587089,-0.0755953969573545,0.19204960951072025,0.36256456329967285
-0.4109653559649105,-0.25895894545308,-0.07388639230691896,-0.16531298207989187,0.3621279522648902
-0.25584254081427504,-0.0031411224475835597,-0.07559136889469888,0.046542097384073444,0.36246023398455385
-0.28015805480249245,-0.043147335681590064,-0.07522563270034974,-0.11296148933829349,0.36256977483333297
-0.2038481576147779,0.0825108712120167,-0.07553557370212186,0.03594506838256311,0.3624058827217093
-0.18493821953003314,0.11373959874711327,-0.07559189026420268,0.04189129684639435,0.36250531358193916
-0.24131700239203593,0.020786763751849666,-0.07559135769941018,0.031978262219986384,0.36244371443894957
-0.2413208905369936,0.020786763751849666,-0.07559178429713054,-0.053076553146472125,0.36245395482806037
0.003927015910042265,0.13294084072415008,-0.02810219595782529,-0.722065096450195,-0.015123875235967268
-0.4237558810922432,-0.27983094573968526,-0.07559452940999795,-0.1982414608222603,0.3625240650957468
-0.315759513620915,-0.10190256690054598,-0.07375591045746539,-0.11929644893953373,0.36242974023331176
-0.1276828686658029,-0.20550763436439393,0.11471275040197276,-0.20625609828989577,-0.2333420668715721
-0.2558393336438579,-0.0031411224475835597,-0.07559064180685834,0.02996085469330017,0.3624516673773699
-0.2558498557988566,-0.0031411224475835597,-0.07559224780776042,0.02185818070687403,0.3624797730906203
-0.2997195317541696,0.06877998177241756,-0.07544859183710129,-0.05786435542455128,0.6066867942552562
-0.26020550076221116,-0.010375361934211501,-0.07558730364111041,0.013629353798527416,0.36238854763681116
-0.1954321470356513,0.09650283318730986,-0.07559620551527042,0.2312821074539866,0.36259348891463267
-0.4128334887990487,-0.2762290481865289,-0.0755994909863587,-0.11743633202614408,0.3349642431767324
-0.4463904863111528,-0.31721223434265744,-0.0754793806082668,-0.1768452527228968,0.3623680108693123
-0.2781571538998534,-0.03993847994221644,-0.07545806426780471,-0.03764581982927276,0.36242267782282395
-0.22102389518068064,0.05431821857587089,-0.07559595589557037,0.20821141643895538,0.3625823258843781
0.1407355479966932,0.41241919300168095,-0.055109645563988424,-0.6351185091884032,0.08434247281443703
-0.363274248589902,-0.18015343191839878,-0.07559315615758223,-0.09356683720707662,0.3625256843491869
-0.149703608286721,0.17182248307982656,-0.07559252063917656,0.17636203262848882,0.3625272844242994
-0.19329344763967887,0.09997369312405681,-0.07540449019076272,0.1318824073147106,0.3625111413241675
-0.3774429343859335,-0.20366121791641298,-0.07557356428644618,-0.11746061913714072,0.3622367694786126
-0.21647610556226668,0.061554665489563065,-0.0754894651567702,0.12678671508605685,0.36217855860478526
-0.35404139806583673,-0.16493009677776221,-0.07547273125519528,-0.051599465349390104,0.3625384967320324
-0.25582927279419315,-0.0031411224475835597,-0.0755893278126699,-0.034907119933885615,0.3624247943959468
-0.5204714000589608,-0.439149924257767,-0.0755994909863587,0.3999609782489593,0.3626831777143359
-0.39143371009149686,-0.2265262192346552,-0.07539676329404078,-0.15025095378481548,0.362591769322002
-0.2471069115394686,0.011038896981924725,-0.0755036399643367,0.01838630873095323,0.3621124919448426
-0.4461313864819058,-0.36434400871362665,-0.07548451744509169,0.73974207015788,0.26770568483636326
-0.19903845640127169,0.09050081711620347,-0.075593296813839,0.12140270282265171,0.3625036598052148
-0.2210207978448669,0.05431821857587089,-0.0755956821994185,0.20821488286045103,0.36257432418030505
-0.41314990032431154,-0.2624118625257376,-0.07408730956851153,-0.18264011962399712,0.36240902779380835
-0.20721184234165013,0.07700981595973572,-0.07505689352303554,0.03671001367986293,0.3624712099422149
-0.24338665975635732,0.017273966296543992,-0.07556113444757782,0.021971601304373017,0.36228037325047674
-0.28038416031690033,-0.04364431319418296,-0.06670873037063432,-0.017493470306223273,0.3623633021485201
-0.10473628923960465,0.10129363614868266,-0.07551293090860811,0.2073120903556301,0.15822712659486998
-0.24625714318045255,0.012654595896669915,-0.07157744416468444,-0.0039749733810984685,0.3624584572929111
-0.24149150760980093,0.020648992654393895,-0.0755994909863587,0.5800993164789877,0.3626831777143359
-0.16879945242105585,0.14035324961164428,-0.0755939870418808,0.03746368021567009,0.3625297745576071
-0.43254616406566493,-0.2947535063155718,-0.07539471469614495,-0.18547096921848302,0.36167062243991643
-0.20563571578391565,0.07964594298722076,-0.0755942543714829,0.08795012708346302,0.36253092050136587
-0.4304070253312792,-0.29071090383730563,-0.0755994909863587,-0.14839340000939585,0.3626831777143359
-0.32010408725625444,-0.13793846145946598,-0.07559291745976586,-0.05925079972410281,0.3124959731353363
-0.14776096365768615,0.17499885905252757,-0.07558288176947713,0.07648440876463693,0.36249033899609456
-0.3491290893659029,-0.15689036642750934,-0.0755752640786607,-0.0904949327764569,0.36243858478276714
-0.22096034487919594,0.05431821857587089,-0.07557827015384151,0.13161269685322863,0.36241815844370934
-0.2558475492721867,-0.0031411224475835597,-0.07559212294664694,0.025890288369641325,0.36247361208111617
-0.25585600653664287,-0.0031411224475835597,-0.07559279895393343,-0.024097084634405522,0.3624962025848997
-0.36325151282701346,-0.18015343191839878,-0.07559119908109066,-0.06456133821184938,0.3624578423776273
-0.11515610035489819,0.22867125427162865,-0.07550187830777247,0.08644010515446658,0.3624029572939271
-0.425240888863058,-0.282358215755595,-0.07557830841668828,-0.20249500278039356,0.3623689021130113
0.0387358862639406,-0.04426475141650259,-0.07536587882650257,-0.27799457475228195,-0.30045995826832994
-0.41526412857066275,-0.26587773685274235,-0.07448375145492536,-0.10921309551383132,0.36244420768807023
-0.23205104771852805,0.03610210428460873,-0.07559374957946714,0.18515412786040916,0.36251507904932784
-0.3073199325359146,-0.08789954522083464,-0.07559138211604803,0.059084154896377035,0.3625912942031276
-0.15639956504391403,0.16078963645573963,-0.07557431714132366,0.11446985317387394,0.36253086413364327
-0.20529744717259082,0.08024518830501373,-0.07458450540470006,0.050519815756837096,0.3625954248954832
-0.28996553800424096,0.10390871362937378,-0.07209695063500651,-0.04149004578600483,0.6362285180077482
-0.2558346986235975,-0.0031411224475835597,-0.07559041879011257,0.01390947935949279,0.3624392869644785
-0.22086445927049206,0.05431821857587089,-0.07548951067962843,0.12695230865910137,0.3621704975170396
-0.17379613606326502,0.13196365926650297,-0.07555758416803267,0.07237225330359295,0.36229747566814335
-0.24131546470758936,0.020786763751849666,-0.07559126849086455,-0.04967292993020491,0.36243966458869453
-0.25585407344762434,-0.0031411224475835597,-0.07559270430453567,-0.013008668763298823,0.362491039008301
-0.255820815529737,-0.0031411224475835597,-0.07558751847140813,0.021886504675091865,0.362402205070889
-0.5711897907377733,-0.5717955860692745,0.32471574086513777,1.5558135408186964,0.24782959439168012
-0.41594708013414655,-0.2669122438053085,-0.07559586321866048,0.966625137198686,0.36261900737194025
-0.16065253662007917,0.1538428626544163,-0.07416405647994356,0.06051168647157061,0.3626233219155369
-0.22600867275188918,0.046052580060912875,-0.075593457430509,0.05929130499986597,0.3625030872620164
-0.4246185220667691,-0.28123339314888324,-0.07514033973475547,-0.19609934259774442,0.3625613714739992
-0.24132521802036472,0.020786763751849666,-0.0755921188012358,0.027948310603276908,0.362465352413391
-0.17025014786179157,0.13789414093436092,-0.0755883712959971,0.059531891492581916,0.36242762565567244
-0.26023935178695645,-0.010375361934211501,-0.07559230404652491,0.029712580864958895,0.3624793539704591
-0.3632206053696374,-0.18015343191839878,-0.07558785560334198,-0.056985006909894935,0.36236562201826195
-0.4044902985619276,-0.24814122841106417,-0.07558460904813204,-0.13662467943183154,0.36240864211793683
-0.36306226780548195,-0.18015343191839878,-0.07544939694096978,-0.11725935221983418,0.3618932785655955
-0.2174583783867357,0.0601935620878828,-0.07558990987023531,-0.055491079615226556,0.3625808830242339
-0.23907360865217261,0.024513858668213973,-0.07559278250945323,0.04231645519484437,0.3624915289551254
-0.22093842189237203,0.05431821857587089,-0.0755634017773348,0.13163564589448665,0.3623615300685076
-0.2165508589932907,0.061554665489563065,-0.07556347122728811,0.11273123950548675,0.36237083805283515
-0.35898898564035886,-0.17305985118254277,-0.07559566070729064,-0.05273838030651841,0.362582018757113
-0.19428195906961682,0.06910753166223947,-0.07558931361823906,0.10806676135979187,0.31780939671018094
-0.3997712987638483,-0.24025917133662594,-0.07559569950032144,-0.12535819633682482,0.36260710387715195
-0.21657056332112742,0.061554665489563065,-0.07557828380192418,0.12198981755827758,0.36242152567468566
-0.1714465322619851,0.13604494920287472,-0.07557739220231587,0.16376612143268313,0.3626109709768173
-0.25850460209509796,-0.007439027706588821,-0.07559695138834449,0.3357175750050418,0.3626051800598044
-0.3638102194872143,-0.18112055835016666,-0.07250018331078419,-0.12454753701496075,0.36237382814986235
-0.25584328768957765,-0.0031411224475835597,-0.07559178022007065,0.0258944615969383,0.36246222895556895
-0.1751674430527163,0.12984223606850803,-0.07559145044790418,0.06699112571816662,0.3625053755806584
-0.42459545680007055,-0.28123339314888324,-0.07488381942150037,-0.1221123590343739,0.36248761267553514
-0.32828584259340626,-0.12251489010293125,-0.07532809157514861,-0.08808452245101041,0.36248372694892106
-0.1851587674135127,0.11335842827133319,-0.0755723606282681,0.01878202414297905,0.36247847744713146
-0.3625932081485161,-0.17911326917362674,-0.07556568796649561,-0.10673290683268603,0.36237691559943624
-0.24346128138585732,0.017273966296543992,-0.07559211595403664,0.05045523092821545,0.3624773015966644
-0.1946706197969477,0.09773744380812315,-0.0755953899241029,0.09881936667898598,0.3625622040207911
-0.2826942895617446,-0.04744617870653552,-0.07451616421953665,-0.0490698726090927,0.3623718143185694
-0.39269838964803894,-0.22876876250534134,-0.06018927608467936,-0.18191173568865016,0.36229576085140536
-0.4193526118448862,-0.2725901126393852,-0.07559321422751375,-0.1942363292321589,0.36249327610970644
-0.26017345102496053,-0.010375361934211501,-0.07556958005310797,-0.06651049243943909,0.362302578860695
-0.28003055879495115,-0.043028083368451514,-0.07557739773692003,0.014205640549161607,0.362418931189117
-0.28061077107048343,-0.04389882369372615,-0.07559452985363453,0.45936594098593675,0.3625608430781983
-0.23709812347674328,-0.001073790821771186,-0.0755994909863587,0.0610017260072853,0.31658221290442745
-0.175167530920399,0.12984223606850803,-0.07558334726090785,0.07107125910498509,0.3625055931567245
-0.3124717246049413,-0.09645831827994963,-0.07370797757098471,-0.09037399654548689,0.36247434951180596
-0.358747920652978,-0.17305985118254277,-0.07545018360847323,-0.12311080394734246,0.36186619691613675
-0.2469628524737456,0.01148529082397241,-0.07174555730455834,-0.10598354602950412,0.3624483495483442
-0.28566072449530583,-0.05236780486811302,-0.07553500011041334,0.037629665694694996,0.3623166053626059
-0.17021873516524022,0.13789414093436092,-0.07557817186104487,0.03616787389279639,0.36235019110330285
