distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized,amplify_normalized
1.2682773180739997,2.4200541557858166,-0.05301154158990209,1.2482798772094827,0.3810845691039328,-0.1852427391438121
1.1691685429108585,2.26244658895184,-0.05301134059338003,1.3004455746740389,0.38104561392602554,-0.19231333948390805
1.3981502083911306,2.6265161008101514,-0.05301150463297378,1.4042718493904869,0.38106199874170493,0.23263175366919378
1.3662746235636631,2.575780453178114,-0.05300779791401326,1.3585578940521168,0.38100323346066334,-0.18686444431287594
1.3981474406724999,2.6265161008101514,-0.05301155217382891,1.3951826909717522,0.38106647496588053,0.23301040421461874
1.2678806117369212,2.419410772458475,-0.05301115600678511,1.3169564293771214,0.38107105025822574,-0.18520370745792514
1.398145134240307,2.6265161008101514,-0.05301159640982287,1.404267421162031,0.3810702051595543,0.23317084635499652
1.1192073006905636,2.1830274288954383,-0.053011491410806764,1.2026242117015111,0.38106058243250795,0.23254647054515507
1.107187790606746,2.1639105800169207,-0.05301134101027337,1.134151989960688,0.38105239005891645,0.22807928319148785
1.2706649366794853,2.4238159660504017,-0.05301080932835307,1.4313724038338003,0.3810480405905645,-0.18514391180843562
1.06004247145005,2.088977851211305,-0.05301137192090847,1.3108522080055043,0.38107881289063145,0.2340087558055839
1.3981423665216766,2.6265161008101514,-0.05301164431648585,1.4226465513558455,0.38107468140019296,0.23362139364184192
1.3906227056450684,2.614583593472843,-0.05301184993135319,1.6600425767529658,0.38109807062785145,0.23851988765099214
1.3865617704840572,2.6081041701698133,-0.05301163002922252,1.385109991870995,0.38107462936171,0.2326079507591566
1.169175000920997,2.2624716590776397,-0.053011484495783724,1.3095949831109908,0.38106203444928194,-0.18929763989939333
1.1192013039668636,2.1830274288954383,-0.05301160480524047,1.2639059979767815,0.3810713716601525,0.23286244979722293
1.1071905583253772,2.1639105800169207,-0.05301137192879886,1.2893225056234632,0.38104738619334283,0.23385376074510955
1.1192066087609056,2.1830274288954383,-0.05301150746781442,1.1773601489100656,0.3810618273407272,0.23198299698824654
1.1076726026535708,2.1646986251366584,-0.053011610730093986,1.1755353038218517,0.381072003129253,0.23241903532662933
1.270652712588866,2.4238159660504017,-0.05301113372168626,1.4313610931779848,0.3810687682763566,-0.1850580095086839
1.2157965293268183,2.336625640993601,-0.053011380507567,1.2536819368660512,0.3810958729586685,0.23439605653651052
1.2706651673227045,2.4238159660504017,-0.05301060777933357,1.37407637997372,0.38104764950400394,-0.18527768281664647
1.2706665511820197,2.4238159660504017,-0.05301092090106373,1.4119707792528025,0.3810453029860817,-0.18504157671569063
1.107676754231517,2.1646986251366584,-0.0530115202589024,1.4063924044989984,0.38106449877609966,0.23250579784688374
1.123266390705821,2.1895028465228514,-0.05301163209242128,1.3420927112378405,0.38108535806580657,-0.18489413954465403
1.1731563641713731,2.2687826893570677,-0.0530110905848598,1.4089768238266616,0.3810411200765294,-0.18494730690824704
1.282085927609396,2.4419553767754114,-0.05301048611674937,1.461742865134647,0.3810282828052875,-0.18514932670935888
1.1881055044258706,2.292603318681127,-0.05301184386577,1.3176904615067973,0.38109981954424865,-0.18493327272357543
1.2706492529405775,2.4238159660504017,-0.05301106566371135,1.3555578808824267,0.3810746346374842,-0.18525988279662936
1.3906962808320031,2.6146189402037887,-0.053007246037585956,1.4441274815657463,0.3810148080083188,0.17915875325352498
1.3053772024602819,2.4790180290610198,-0.0530114701476942,1.4149237326397222,0.381062451827491,-0.18544453849358025
1.2664340174659001,2.4170889435898277,-0.053011167585751806,1.3702535163959437,0.38104765140363783,0.22537852642263
1.3981474406724999,2.6265161008101514,-0.05301155217382891,1.3951826909717522,0.38106647496588053,0.23301040421461874
1.1807064699529202,2.280806222827641,-0.05301148603887606,1.2749265605760367,0.38106296486791363,-0.19034337521446992
1.1806977055105894,2.2807812664448375,-0.05301140421382933,1.2229346083490718,0.3810507937370334,-0.18151503484129988
1.1071829470991423,2.1639105800169207,-0.05301151417613475,1.2090146716578256,0.38106114685067305,0.23354198505909135
