distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized,amplify_normalized
-0.49704272534558275,-0.7333204297556472,-0.02949168621956446,-0.8048476431038759,-0.7451693772757437,-0.048307940533144106
-0.32044484007448315,-0.8167613834823843,-0.039774076785362406,-0.7943238150108117,-1.5363963178385802,0.04363119441786321
-0.19749724305800073,-0.37741556532504605,-0.011447693312690854,-0.8673583205716989,-0.7455199802375034,0.00392908348053395
-0.2887318125879305,-0.8314617380088002,-0.05196359271517565,0.42438780765960493,-1.6501389092277234,0.5198114840401902
-0.14683853574274916,-0.6597471943648596,-0.045889209077375516,-0.7705895270447694,-1.5373239748125331,0.03310633216402456
-0.1506432262871941,-0.2549136042242482,0.0346287968742149,-0.23546140364957735,-0.5905860547211687,0.13401185874973257
-0.563984659424011,-0.8967895658512955,-0.04586478119528136,-0.742486037881089,-1.04060386329118,-0.2570427085938301
-0.3605259264552657,-0.6045154468405936,0.09167087268940914,-0.7501186746859122,-0.839043125363321,0.0037925921676282997
-0.37956298712742426,-0.49724781484699343,-0.03336649941346713,-0.7710679982228441,-0.4694068500751593,0.6866065468219303
-0.33891474907055097,-0.7599501162219278,-0.05149076736267818,-0.5037166583112246,-1.3344090242911293,0.14241400737899645
-0.5014324193512865,-0.8764055312172866,-0.03808135947978087,-0.8068413875383541,-1.1953144257598314,-0.06636365218849805
-0.5657650866905475,-0.7320577195340937,-0.04445558857519349,-0.8014707831861776,-0.4524301514554315,0.5735239875036426
-0.0569233376841121,-0.3365249175488028,-0.048879363005654625,-0.7731192920922073,-1.0170900950547177,0.07202811652589794
