distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized
1.347416283244517,2.6393476548772696,-0.07559842821461482,1.4308239208231657,0.3626518932604499
1.1293383603246283,2.2799240833869496,-0.07559828125161565,1.344898410233391,0.36264916952846565
1.3403196498543888,2.6276015066999143,-0.0755890774318694,1.479961889669585,0.3626202016899508
1.2219697894012553,2.432578787711041,-0.07559759308090037,1.4057963542771288,0.3626403472302981
1.0856140834171992,2.20788147482236,-0.07559860175798466,1.377524402354246,0.36266347580993197
1.2233475546653825,2.43487114526054,-0.075597567937153,1.3522889110997716,0.3626546996614217
1.3363818596559291,2.621169429610903,-0.07559859727774475,1.4207114661858973,0.3626568950182948
1.2368769811031333,2.4571295875618873,-0.07559611326971234,1.4976467986971165,0.3626284668849274
1.3402495753774666,2.627566608630281,-0.07559907479562464,1.6967291715809547,0.36267127346389266
1.2260009390125424,2.4392204230750325,-0.075597057404648,1.4476782693438928,0.36263890675375265
1.0305250004343758,2.117079993534858,-0.07559777185812888,1.303991986915976,0.3626581458983777
0.9962100343247158,2.060509255827019,-0.07559802877307825,1.234152718906799,0.3626470112870839
1.1293414356935216,2.2799240833869496,-0.07559814205193333,1.3541541458889574,0.36264567641935697
1.0209742226675218,2.101323918763562,-0.0755976383933938,1.2493020800133348,0.3626472020390322
1.070300503683013,2.182614054761453,-0.07559796967256686,1.168762968092997,0.36264325383511714
1.347416283244517,2.6393476548772696,-0.07559842821461482,1.4308239208231657,0.3626518932604499
1.070766202401117,2.1833920971072827,-0.07559835891129342,1.4420778775240592,0.36265068110164056
1.3474103521759373,2.6393476548772696,-0.07559866088976214,1.4771331554340732,0.3626580709579034
1.0702958906296736,2.182614054761453,-0.07559834570255229,1.243921122338829,0.36264862509164925
1.0707622483553974,2.1833920971072827,-0.07559855536965177,1.2103096161140223,0.3626552841351504
1.2237253857008255,2.435506362027619,-0.07559840523159833,1.2833413021726832,0.3626629918750919
1.081748125049315,2.201488250633962,-0.07559829626760084,1.2375054401296135,0.3626482788878294
1.0703031397134932,2.182614054761453,-0.07559803681220166,1.3245459201086482,0.36264018455513475
1.1473681497990773,2.3096732773536948,-0.07559906162419962,1.353025840351742,0.36267234621734895
1.0340137867744372,2.122841602382093,-0.07559842694679145,1.2981852828481342,0.36266649867386486
1.173741634749822,2.3531368177817433,-0.0755980554410124,1.2887646830042183,0.362669925453653
1.026017827652272,2.026387762927211,-0.07559873873911463,1.4265901352285673,0.30270484341656123
1.1403128142197998,2.2980012841847004,-0.07559810691920449,1.257895999076018,0.36264227468035587
1.2259994013280962,2.4392204230750325,-0.0755968151243023,1.4671564694273147,0.3626405859504687
1.3474114505219703,2.6393476548772696,-0.07559862830256328,1.4583961772283567,0.3626569269377522
1.2259877588601436,2.4392204230750325,-0.07559751954501999,1.4671451141299203,0.3626532999353163
1.1331302901698705,2.2861550068204193,-0.07559742587332224,1.4446724971938465,0.3626363410332376
1.0253983604895112,2.108632458227096,-0.07559803679506766,1.3461605972189685,0.3626594611187196
1.0817474660416948,2.201488250633962,-0.07559833113542239,1.212141663610926,0.3626490424918513
1.2259844638220436,2.4392204230750325,-0.07559737175700271,1.3910427171427584,0.3626568982543586
1.081742413649942,2.201488250633962,-0.0755985425038215,1.2990290970561724,0.36265489680350826
1.34741408655245,2.6393476548772696,-0.0755985242731568,1.439944507174654,0.36265418129329263
0.9962100343247158,2.060509255827019,-0.07559802877307825,1.234152718906799,0.3626470112870839
1.0831632340785728,2.2038038733249192,-0.07559508198023239,1.2388323546504783,0.3626365797622917
1.1403211616496527,2.2980259237924248,-0.07559828460244347,1.3100931562767808,0.362649740230304
