distance_normalized,displacement_normalized,variance_normalized,velocity_normalized,efficiency_normalized
0.024308232440185963,0.45872512609038973,-0.0755994909863587,0.2004851100332848,0.3626831777143359
-0.07765474453505557,0.2905479569539165,-0.07553042280248846,0.20996531598474227,0.3625070779451291
0.028701616573243598,0.4659660539157781,-0.0755994909863587,0.19141481974320487,0.3626831777143359
0.12169857520974116,0.6191602012259682,-0.07559633012468502,0.3846235312317146,0.3625905660930245
0.12170064010028372,0.6191602012259682,-0.07559600424669263,0.3372914480204788,0.3625865354206424
-0.16060104615803975,0.3372126877718782,0.017239688486902962,0.07258378308738683,0.6344275320150663
0.030898308639772415,0.46958651782847227,-0.0755994909863587,0.19337616064998242,0.3626831777143359
0.05800109535660489,0.5139800977138191,-0.07441404347561598,0.25847281178856046,0.3623410927289324
0.10718362484326255,0.5952398559133093,-0.07553402131123203,0.3813947439925898,0.36259244201734314
0.1283023807347432,0.6300162851179837,-0.07559501408115975,0.3384008756170646,0.36255806802269935
-0.05603674643761471,0.32620068808220276,-0.07556693360804544,0.22641308471257476,0.3625416081884412
0.30549316438572727,0.8693810289325599,-0.07249526589995511,-0.3849628224215974,0.3074173637528944
0.15244962811066468,0.669872295359709,-0.07559730460540645,0.40344817491219837,0.36262725818110375
-0.08510856005520111,0.27835403842534967,-0.07559782166356259,0.24742255951083217,0.36263246202600724
-0.07768429004335047,0.2905479569539165,-0.07555659358287851,0.20512853442095852,0.36257430875979346
-0.09622652384307881,0.2599220003430291,-0.0750858023853506,0.1244367549590926,0.3624804793969422
0.02833454932892662,0.4652916675004589,-0.07559571482347162,0.4739065606814571,0.36259510780412324
0.09181576484811298,0.5699165734296816,-0.07559598054173912,0.3772714394210651,0.36259766717176867
0.024308232440185963,0.45872512609038973,-0.0755994909863587,0.19612203791947136,0.3626831777143359
-0.07765749040013879,0.2905479569539165,-0.07553386381701352,0.21480957239605986,0.36251332602289643
0.12169154579512828,0.6191602012259682,-0.07559681109143983,0.3956018724927267,0.3626042876199112
0.08277773894342817,0.5550109145683569,-0.07559547725945476,0.31577488906644574,0.3625852901879732
-0.024330044620068582,0.3784798631765912,-0.07557971895009426,0.2831073839434097,0.36257423865724325
0.0828017487877154,0.5550109145683569,-0.07559288691137404,0.3259814618522249,0.3625370857634292
0.08344274353272843,0.5560811730610805,-0.0755936930977786,0.3265943391877941,0.36255396633069276
0.09042284240872707,0.5675276014311574,-0.07559139263890817,0.2694459170703848,0.36248463193214536
0.1535084336867315,0.4965146423874277,-0.07558704527152629,0.8458444278460584,0.15983491536418715
0.08276330667655106,0.5550109145683569,-0.07559670565912388,0.38495038393172587,0.3626142665831852
0.030898308639772415,0.46958651782847227,-0.0755994909863587,0.21085258634171966,0.3626831777143359
0.04563327968363446,0.4937785862632742,-0.07559524138897873,0.31590499936623456,0.3625663600912559
-0.07157869427903694,0.30055989949172307,-0.07552435499850446,0.20633870066431395,0.3625048574209951
-0.07454291055361081,0.26684053871759816,-0.0755994909863587,0.1755387689387348,0.3227961863032135
0.031080106875198354,0.46958955004067743,-0.07550839970545081,0.21101732961029054,0.3623076152374639
0.12829071629987018,0.6300162851179837,-0.07559591969388336,0.39102735385400983,0.3625807302572201
0.08486609015723587,0.5584706470720271,-0.07559655661164238,0.29294185079484136,0.3626071273884106
0.028701616573243598,0.4659660539157781,-0.0755994909863587,0.21778232005387235,0.3626831777143359
0.1449922100155299,0.5872364976927826,-0.0755320678970745,0.7030334241772335,0.28067144862875765
-0.053804819430338824,0.329818586202228,-0.07556523692673661,0.21891961857137365,0.36245977060593365
0.019975037669751092,0.4514750247726181,-0.0752172838026061,0.2807726737837128,0.3625447785314309
0.12828315967916115,0.6300162851179837,-0.07559634313959492,0.35894428559322,0.3625954118297949
0.010988919598598428,0.4366852205392043,-0.07513976736228552,0.2770765313395643,0.36257031678212515
0.16032630685361698,0.6828075272607208,-0.07557192997981234,0.49892414207867525,0.3625737746525457
-0.07764683644361606,0.2905479569539165,-0.07551787616333619,0.19097284333790748,0.3624890836405367
0.022111540373657146,0.4551046621776955,-0.0755994909863587,0.19414616856153205,0.3626831777143359
-0.13012965412410593,0.20397943405430513,-0.07554373099467702,0.17218163638504072,0.3623801757125806
0.028701616573243598,0.4659660539157781,-0.0755994909863587,0.2942832276218904,0.3626831777143359
0.1835688466019384,0.7211320307797267,-0.07559444509364707,0.4447263473231617,0.3625953184044299
-0.05876187474766786,0.5523666197489403,-0.07547003653936939,0.22373365227336423,0.6760850738298696
0.030898308639772415,0.46958651782847227,-0.0755994909863587,0.3118903834583215,0.3626831777143359
