user_id,duration,interArrivalTime,Type
105,83,162.0,Bot
105,118,184.0,Bot
105,96,149.0,Bot
105,60,142.0,Bot
105,126,216.0,Bot
105,119,176.0,Bot
105,121,224.0,Bot
105,154,262.0,Bot
105,138,192.0,Bot
105,80,172.0,Bot
105,88,144.0,Bot
105,115,224.0,Bot
105,83,152.0,Bot
105,149,232.0,Bot
105,59,124.0,Bot
105,68,139.0,Bot
105,127,226.0,Bot
105,128,408.0,Bot
105,108,193.0,Bot
105,131,205.0,Bot
105,129,218.0,Bot
105,120,191.0,Bot
105,134,196.0,Bot
105,109,151.0,Bot
105,150,225.0,Bot
105,134,231.0,Bot
105,123,230.0,Bot
105,91,138.0,Bot
105,65,131.0,Bot
105,102,186.0,Bot
105,126,215.0,Bot
105,152,219.0,Bot
105,122,183.0,Bot
105,61,138.0,Bot
105,104,213.0,Bot
105,129,184.0,Bot
105,113,197.0,Bot
105,61,130.0,Bot
105,64,117.0,Bot
105,100,207.0,Bot
105,112,213.0,Bot
105,66,163.0,Bot
106,34,62.0,Bot
106,78,131.0,Bot
106,52,91.0,Bot
106,99,131.0,Bot
106,32,88.0,Bot
106,55,111.0,Bot
106,28,66.0,Bot
106,98,133.0,Bot
106,106,153.0,Bot
106,57,115.0,Bot
106,45,78.0,Bot
106,86,125.0,Bot
106,48,94.0,Bot
106,46,99.0,Bot
106,51,89.0,Bot
106,91,132.0,Bot
106,81,139.0,Bot
106,52,91.0,Bot
106,105,154.0,Bot
106,79,132.0,Bot
106,69,214.0,Bot
106,44,95.0,Bot
106,61,100.0,Bot
106,70,114.0,Bot
106,97,151.0,Bot
106,89,139.0,Bot
106,35,81.0,Bot
106,68,122.0,Bot
106,76,112.0,Bot
106,92,131.0,Bot
106,62,111.0,Bot
106,96,151.0,Bot
106,48,110.0,Bot
106,78,116.0,Bot
106,99,152.0,Bot
106,100,151.0,Bot
106,95,148.0,Bot
106,47,91.0,Bot
106,104,155.0,Bot
106,42,98.0,Bot
106,94,153.0,Bot
106,38,82.0,Bot
106,85,122.0,Bot
106,99,132.0,Bot
106,83,140.0,Bot
106,61,112.0,Bot
106,55,109.0,Bot
106,97,134.0,Bot
106,33,72.0,Bot
106,84,124.0,Bot
106,68,113.0,Bot
106,70,123.0,Bot
106,47,82.0,Bot
106,47,107.0,Bot
106,107,148.0,Bot
106,59,113.0,Bot
106,57,94.0,Bot
106,34,79.0,Bot
106,104,160.0,Bot
106,37,95.0,Bot
106,60,390.0,Bot
106,31,81.0,Bot
106,92,123.0,Bot
106,46,101.0,Bot
106,96,142.0,Bot
106,37,69.0,Bot
106,68,99.0,Bot
106,35,67.0,Bot
106,59,104.0,Bot
106,92,144.0,Bot
106,100,163.0,Bot
106,37,89.0,Bot
106,55,96.0,Bot
106,81,115.0,Bot
106,98,135.0,Bot
106,80,115.0,Bot
106,88,114.0,Bot
106,80,132.0,Bot
106,86,139.0,Bot
106,33,69.0,Bot
106,56,117.0,Bot
106,102,142.0,Bot
106,85,126.0,Bot
106,36,88.0,Bot
106,56,113.0,Bot
106,83,140.0,Bot
106,95,134.0,Bot
106,41,93.0,Bot
106,69,111.0,Bot
106,78,126.0,Bot
106,40,95.0,Bot
106,63,117.0,Bot
106,107,153.0,Bot
106,79,114.0,Bot
106,50,81.0,Bot
106,65,100.0,Bot
106,62,98.0,Bot
106,50,85.0,Bot
106,60,107.0,Bot
106,44,94.0,Bot
106,93,154.0,Bot
106,42,217.0,Bot
106,82,143.0,Bot
106,73,128.0,Bot
106,74,109.0,Bot
106,77,131.0,Bot
106,75,108.0,Bot
106,74,112.0,Bot
106,59,94.0,Bot
106,60,98.0,Bot
106,102,145.0,Bot
106,30,67.0,Bot
106,55,101.0,Bot
106,99,130.0,Bot
106,94,152.0,Bot
106,33,88.0,Bot
106,78,142.0,Bot
106,74,123.0,Bot
106,72,126.0,Bot
106,80,125.0,Bot
106,54,101.0,Bot
106,96,130.0,Bot
106,29,82.0,Bot
106,30,74.0,Bot
106,27,64.0,Bot
106,51,85.0,Bot
106,49,92.0,Bot
106,78,136.0,Bot
106,38,84.0,Bot
106,33,89.0,Bot
106,84,136.0,Bot
106,104,165.0,Bot
106,106,143.0,Bot
106,45,107.0,Bot
106,71,124.0,Bot
106,106,147.0,Bot
106,73,107.0,Bot
106,92,130.0,Bot
106,38,77.0,Bot
106,67,122.0,Bot
106,103,135.0,Bot
106,50,110.0,Bot
106,72,131.0,Bot
106,95,140.0,Bot
106,34,417.0,Bot
106,94,147.0,Bot
106,43,92.0,Bot
106,44,90.0,Bot
106,54,99.0,Bot
106,96,131.0,Bot
106,99,148.0,Bot
106,46,102.0,Bot
106,71,122.0,Bot
106,52,112.0,Bot
106,67,117.0,Bot
106,85,112.0,Bot
106,98,137.0,Bot
106,80,118.0,Bot
106,69,103.0,Bot
106,64,96.0,Bot
106,91,138.0,Bot
106,100,143.0,Bot
106,102,155.0,Bot
106,58,115.0,Bot
106,99,148.0,Bot
106,42,99.0,Bot
106,49,89.0,Bot
106,98,137.0,Bot
106,76,128.0,Bot
106,88,125.0,Bot
106,55,104.0,Bot
106,75,116.0,Bot
106,100,136.0,Bot
106,26,58.0,Bot
106,78,133.0,Bot
106,36,78.0,Bot
106,79,112.0,Bot
106,75,120.0,Bot
106,39,84.0,Bot
106,37,74.0,Bot
106,36,84.0,Bot
106,74,118.0,Bot
107,36,135.0,Bot
107,93,155.0,Bot
107,41,103.0,Bot
107,72,105.0,Bot
107,54,167.0,Bot
107,80,140.0,Bot
107,105,145.0,Bot
107,60,151.0,Bot
107,51,109.0,Bot
107,32,88.0,Bot
107,59,284.0,Bot
107,76,145.0,Bot
107,42,116.0,Bot
107,62,150.0,Bot
107,89,188.0,Bot
107,37,103.0,Bot
107,44,82.0,Bot
107,64,106.0,Bot
107,72,166.0,Bot
107,49,143.0,Bot
107,41,114.0,Bot
107,32,108.0,Bot
107,23,57.0,Bot
107,82,166.0,Bot
107,66,112.0,Bot
107,39,103.0,Bot
107,89,171.0,Bot
107,70,134.0,Bot
107,50,87.0,Bot
107,79,179.0,Bot
107,61,117.0,Bot
107,49,126.0,Bot
107,32,79.0,Bot
107,102,204.0,Bot
107,84,126.0,Bot
107,76,152.0,Bot
107,29,64.0,Bot
107,64,141.0,Bot
107,79,118.0,Bot
107,56,146.0,Bot
107,65,156.0,Bot
107,30,119.0,Bot
107,69,166.0,Bot
107,81,162.0,Bot
107,51,131.0,Bot
107,79,171.0,Bot
107,97,358.0,Bot
107,49,132.0,Bot
107,91,178.0,Bot
107,33,132.0,Bot
107,26,98.0,Bot
107,72,113.0,Bot
107,100,157.0,Bot
107,79,163.0,Bot
107,82,156.0,Bot
107,76,156.0,Bot
107,101,187.0,Bot
107,76,112.0,Bot
107,98,174.0,Bot
107,54,118.0,Bot
107,63,161.0,Bot
107,94,128.0,Bot
107,60,120.0,Bot
107,58,158.0,Bot
107,88,155.0,Bot
107,100,130.0,Bot
107,58,146.0,Bot
107,101,148.0,Bot
107,73,113.0,Bot
107,86,180.0,Bot
107,44,98.0,Bot
107,61,166.0,Bot
107,103,142.0,Bot
107,40,100.0,Bot
107,90,157.0,Bot
107,84,188.0,Bot
107,34,127.0,Bot
107,75,158.0,Bot
107,51,85.0,Bot
107,32,109.0,Bot
107,49,452.0,Bot
107,75,160.0,Bot
107,59,131.0,Bot
107,71,145.0,Bot
107,46,97.0,Bot
107,32,128.0,Bot
107,47,145.0,Bot
107,41,149.0,Bot
107,54,163.0,Bot
107,28,134.0,Bot
107,73,166.0,Bot
107,69,123.0,Bot
107,47,155.0,Bot
107,96,161.0,Bot
107,89,190.0,Bot
107,46,144.0,Bot
107,60,166.0,Bot
107,87,193.0,Bot
107,36,93.0,Bot
107,40,88.0,Bot
107,42,83.0,Bot
107,58,168.0,Bot
107,85,161.0,Bot
107,72,152.0,Bot
107,62,103.0,Bot
107,59,171.0,Bot
107,77,140.0,Bot
107,78,148.0,Bot
107,71,135.0,Bot
107,28,126.0,Bot
107,53,143.0,Bot
107,77,169.0,Bot
107,50,411.0,Bot
107,90,122.0,Bot
107,88,177.0,Bot
107,66,121.0,Bot
107,63,162.0,Bot
107,29,77.0,Bot
107,81,126.0,Bot
107,33,102.0,Bot
107,100,141.0,Bot
107,53,85.0,Bot
107,95,196.0,Bot
107,29,91.0,Bot
107,39,132.0,Bot
107,35,132.0,Bot
107,75,181.0,Bot
107,105,175.0,Bot
107,62,154.0,Bot
107,28,80.0,Bot
107,49,84.0,Bot
107,73,180.0,Bot
107,107,194.0,Bot
107,80,164.0,Bot
107,63,112.0,Bot
107,33,90.0,Bot
107,49,159.0,Bot
107,99,207.0,Bot
107,100,177.0,Bot
107,86,163.0,Bot
107,30,58.0,Bot
107,63,108.0,Bot
107,46,142.0,Bot
107,44,114.0,Bot
107,51,149.0,Bot
107,70,102.0,Bot
107,29,81.0,Bot
107,93,525.0,Bot
107,33,108.0,Bot
107,78,179.0,Bot
107,80,176.0,Bot
107,90,142.0,Bot
107,40,88.0,Bot
107,76,166.0,Bot
107,66,152.0,Bot
107,41,86.0,Bot
107,101,194.0,Bot
107,60,97.0,Bot
107,92,157.0,Bot
107,41,124.0,Bot
107,33,136.0,Bot
107,90,140.0,Bot
107,39,105.0,Bot
107,66,148.0,Bot
107,101,172.0,Bot
107,92,171.0,Bot
107,70,107.0,Bot
107,49,109.0,Bot
107,47,123.0,Bot
107,42,103.0,Bot
107,29,79.0,Bot
107,72,117.0,Bot
107,99,134.0,Bot
107,39,141.0,Bot
107,73,172.0,Bot
107,46,132.0,Bot
107,85,121.0,Bot
107,100,164.0,Bot
107,50,126.0,Bot
107,58,159.0,Bot
107,82,113.0,Bot
107,61,575.0,Bot
107,28,116.0,Bot
107,85,119.0,Bot
107,67,142.0,Bot
107,100,145.0,Bot
107,77,151.0,Bot
107,65,136.0,Bot
107,53,121.0,Bot
107,60,134.0,Bot
107,82,186.0,Bot
107,72,146.0,Bot
107,37,122.0,Bot
107,72,115.0,Bot
107,41,85.0,Bot
107,77,182.0,Bot
107,59,109.0,Bot
107,56,138.0,Bot
107,68,156.0,Bot
107,90,150.0,Bot
107,32,67.0,Bot
107,77,145.0,Bot
107,100,142.0,Bot
107,93,196.0,Bot
107,104,213.0,Bot
107,27,96.0,Bot
107,52,155.0,Bot
107,68,111.0,Bot
107,31,126.0,Bot
107,29,78.0,Bot
107,28,131.0,Bot
107,69,128.0,Bot
107,96,146.0,Bot
107,43,133.0,Bot
107,92,167.0,Bot
108,64,298.0,Bot
108,66,183.0,Bot
108,127,330.0,Bot
108,133,399.0,Bot
108,129,322.0,Bot
108,124,364.0,Bot
108,75,595.0,Bot
108,80,263.0,Bot
108,92,364.0,Bot
108,86,215.0,Bot
108,59,237.0,Bot
108,82,390.0,Bot
108,134,366.0,Bot
108,121,238.0,Bot
108,96,270.0,Bot
108,142,397.0,Bot
108,116,383.0,Bot
108,99,232.0,Bot
108,152,305.0,Bot
108,138,308.0,Bot
108,136,419.0,Bot
108,147,868.0,Bot
108,79,229.0,Bot
108,102,358.0,Bot
108,138,297.0,Bot
108,85,364.0,Bot
108,86,255.0,Bot
108,148,396.0,Bot
108,147,380.0,Bot
108,106,234.0,Bot
108,99,313.0,Bot
108,132,435.0,Bot
108,80,223.0,Bot
108,154,297.0,Bot
108,117,324.0,Bot
108,119,327.0,Bot
108,96,274.0,Bot
108,70,207.0,Bot
108,148,299.0,Bot
108,110,331.0,Bot
108,118,385.0,Bot
108,109,401.0,Bot
108,98,370.0,Bot
108,75,189.0,Bot
108,98,230.0,Bot
108,78,315.0,Bot
108,108,323.0,Bot
108,146,335.0,Bot
108,62,372.0,Bot
108,140,281.0,Bot
108,134,428.0,Bot
108,84,729.0,Bot
108,106,327.0,Bot
108,69,333.0,Bot
108,112,275.0,Bot
108,81,288.0,Bot
108,92,289.0,Bot
108,88,201.0,Bot
108,152,399.0,Bot
108,117,229.0,Bot
108,121,238.0,Bot
108,126,312.0,Bot
108,92,215.0,Bot
108,105,345.0,Bot
108,127,247.0,Bot
108,94,290.0,Bot
108,115,307.0,Bot
108,121,268.0,Bot
108,121,305.0,Bot
108,70,271.0,Bot
108,72,214.0,Bot
108,85,368.0,Bot
108,64,251.0,Bot
108,60,193.0,Bot
108,60,230.0,Bot
108,75,192.0,Bot
108,121,412.0,Bot
108,147,424.0,Bot
108,73,333.0,Bot
108,68,186.0,Bot
108,74,325.0,Bot
108,139,263.0,Bot
108,106,342.0,Bot
108,99,349.0,Bot
108,86,381.0,Bot
108,89,301.0,Bot
108,92,325.0,Bot
108,75,297.0,Bot
108,148,314.0,Bot
108,84,274.0,Bot
108,149,288.0,Bot
108,79,371.0,Bot
108,109,330.0,Bot
108,146,398.0,Bot
108,96,216.0,Bot
108,128,358.0,Bot
108,83,244.0,Bot
108,77,206.0,Bot
108,98,386.0,Bot
108,111,355.0,Bot
108,70,230.0,Bot
108,81,293.0,Bot
108,103,312.0,Bot
108,147,279.0,Bot
108,76,188.0,Bot
108,148,450.0,Bot
108,124,428.0,Bot
108,65,345.0,Bot
108,136,284.0,Bot
108,64,248.0,Bot
108,128,401.0,Bot
108,101,265.0,Bot
108,137,335.0,Bot
108,128,250.0,Bot
108,109,239.0,Bot
108,138,764.0,Bot
108,111,249.0,Bot
108,148,394.0,Bot
108,122,391.0,Bot
108,107,387.0,Bot
108,94,211.0,Bot
108,144,450.0,Bot
108,130,300.0,Bot
108,119,391.0,Bot
108,148,385.0,Bot
108,78,248.0,Bot
108,133,322.0,Bot
108,150,383.0,Bot
108,69,241.0,Bot
108,102,355.0,Bot
108,111,259.0,Bot
108,94,303.0,Bot
108,137,287.0,Bot
108,76,212.0,Bot
108,69,201.0,Bot
108,92,318.0,Bot
108,142,284.0,Bot
108,74,354.0,Bot
108,147,267.0,Bot
108,122,305.0,Bot
108,81,211.0,Bot
108,122,419.0,Bot
108,135,336.0,Bot
108,135,347.0,Bot
108,61,236.0,Bot
108,108,314.0,Bot
108,76,519.0,Bot
108,104,357.0,Bot
108,151,368.0,Bot
108,110,337.0,Bot
108,71,190.0,Bot
108,128,305.0,Bot
108,134,273.0,Bot
108,94,349.0,Bot
108,156,409.0,Bot
108,134,357.0,Bot
108,85,254.0,Bot
108,157,391.0,Bot
108,105,394.0,Bot
108,149,371.0,Bot
109,125,394.0,Bot
109,124,403.0,Bot
109,125,376.0,Bot
109,60,302.0,Bot
109,78,267.0,Bot
109,72,325.0,Bot
109,175,338.0,Bot
109,91,292.0,Bot
109,163,403.0,Bot
109,87,351.0,Bot
109,116,393.0,Bot
109,174,366.0,Bot
109,86,329.0,Bot
109,96,351.0,Bot
109,135,423.0,Bot
109,93,384.0,Bot
109,110,335.0,Bot
109,133,353.0,Bot
109,75,288.0,Bot
109,119,285.0,Bot
109,177,763.0,Bot
109,164,362.0,Bot
109,136,385.0,Bot
109,179,456.0,Bot
109,157,457.0,Bot
109,89,254.0,Bot
109,177,359.0,Bot
109,153,416.0,Bot
109,132,323.0,Bot
109,128,349.0,Bot
109,146,367.0,Bot
109,184,490.0,Bot
109,145,696.0,Bot
109,123,333.0,Bot
109,106,309.0,Bot
109,69,283.0,Bot
109,148,322.0,Bot
109,131,359.0,Bot
109,175,383.0,Bot
109,139,306.0,Bot
109,67,367.0,Bot
109,131,397.0,Bot
109,88,284.0,Bot
109,102,308.0,Bot
109,127,433.0,Bot
109,120,335.0,Bot
109,86,626.0,Bot
109,125,336.0,Bot
109,124,315.0,Bot
109,81,329.0,Bot
109,118,348.0,Bot
109,141,365.0,Bot
109,60,354.0,Bot
109,74,354.0,Bot
109,128,296.0,Bot
109,63,261.0,Bot
109,114,362.0,Bot
109,162,380.0,Bot
109,116,296.0,Bot
109,64,241.0,Bot
109,166,473.0,Bot
109,74,331.0,Bot
109,136,338.0,Bot
109,119,289.0,Bot
109,161,382.0,Bot
109,166,428.0,Bot
109,97,350.0,Bot
109,111,414.0,Bot
109,81,340.0,Bot
109,69,372.0,Bot
109,112,298.0,Bot
109,107,305.0,Bot
109,140,313.0,Bot
109,167,436.0,Bot
109,91,329.0,Bot
109,125,374.0,Bot
109,91,312.0,Bot
109,63,319.0,Bot
109,74,287.0,Bot
109,154,404.0,Bot
109,156,447.0,Bot
109,112,291.0,Bot
109,137,425.0,Bot
109,79,274.0,Bot
109,186,376.0,Bot
109,57,259.0,Bot
109,184,484.0,Bot
109,64,359.0,Bot
109,98,324.0,Bot
109,184,469.0,Bot
109,123,285.0,Bot
109,151,419.0,Bot
109,153,405.0,Bot
