user_id,distance,duration,variance,velocity,displacement,gradient,finalGradient,amplify,efficiency,Type
62,1059.7782,1062,7.3980527,997.9079096045197,527.2456732871309,3.453721,1.6115107913669064,0.4666013240116693,0.4975056792894314,Bot
63,638.5069,195,0.00062842295,3274.3943589743585,608.0328938470352,1.778746,1.778523489932886,0.9998749062164503,0.9522730198327305,Bot
68,395.0,245,0.0,1612.2448979591836,391.0,0.0,0.0,-1.0,0.9898734177215189,Bot
75,5.4142137,67,0.22222222,80.80915970149253,4.123105625617661,0.33333334,0.25,0.7499999850000003,0.7615335954725356,Bot
85,830.73254,299,0.5698762,2778.369698996655,685.4815825388746,0.6416314,0.6030664395229983,0.9398954594849914,0.8251531624593333,Bot
127,628.9016,262,4.6947813,2400.3877862595423,612.213198158942,2.5006068,1.8265306122448979,0.7304349537259908,0.9734642083259797,Bot
127,156.06628,403,0.0011811396,387.26124069478914,150.30635382444748,0.5809746,0.47058823529411764,0.8099979505026857,0.96309307702117,Bot
127,739.62494,1477,0.19968808,500.7616384563304,433.0046189130088,0.80693144,-4.350515463917525,-5.391431351240355,0.5854380990898019,Bot
127,19.015339,328,0.30859375,57.97359451219512,17.029386365926403,1.3125,1.1818181818181819,0.9004329004329005,0.8955604928172146,Bot
127,59.668816,140,0.09846939,426.2058285714286,57.30619512757761,1.7285714,-1.7857142857142858,-1.033057868315006,0.9604044284635648,Bot
127,15.135563,205,0.12244898,73.83201463414633,15.811388300841896,1.1428572,-1.4444444444444444,-1.2638888256944476,1.044651480809924,Bot
127,93.781525,260,0.071534865,360.69817307692307,93.43446901438462,0.85119045,-0.9130434782608695,-1.0726664969759347,0.996299313904147,Bot
127,91.13332,248,0.0025045173,367.47306451612906,91.02197536858887,0.02232143,-0.02197802197802198,-0.9846153216000041,0.9987782225928877,Bot
127,298.0,244,0.0,1221.311475409836,298.0,0.0,-0.0,-1.0,1.0,Bot
128,330.49643,229,0.003899205,1443.215851528384,330.38765110094533,0.066534474,0.048484848484848485,0.728717694301581,0.9996708621056674,Bot
128,331.75745,255,0.030640114,1301.0096078431372,331.7257903751229,3.5093434,3.5054945054945055,0.9989032436935369,0.9999045699655664,Bot
128,675.68097,253,9.086394e-05,2670.6757707509882,675.6626377120464,0.5415984,-0.5420875420875421,-1.0009031453703372,0.9999728684264207,Bot
128,946.81616,255,5.6309247e-05,3713.0045490196076,946.7993451624267,0.3636142,-0.36292134831460676,-0.9980945417274869,0.99998224065211,Bot
128,1007.08856,261,0.00016578518,3858.576858237548,1007.0600776517755,0.013626686,0.010923535253227408,0.8016281620657735,0.9999717181295114,Bot
129,334.43097,214,0.0003316324,1562.7615420560749,334.38301392265726,0.049069222,0.04790419161676647,0.9762574107404122,0.9998566039582316,Bot
129,206.04878,255,0.00035465977,808.0344313725491,206.00970850908945,0.008874459,0.009708737864077669,1.0940089828661859,0.999810377470274,Bot
129,438.8091,248,0.0003886089,1769.3915322580644,438.79152225174084,1.0881377,1.0875420875420876,0.9994526313554686,0.9999599421519308,Bot
129,295.0,251,0.0,1175.2988047808765,295.0,0.0,-0.0,-1.0,1.0,Bot
129,438.06845,259,0.0002744984,1691.3839768339767,438.0559325017754,1.0843091,-1.0841750841750841,-0.9998764044081933,0.9999714257024795,Bot
129,709.0936,250,2.2863234e-05,2836.3744,709.0853263183494,0.015603883,0.015514809590973202,0.9942915869705765,0.9999883320316942,Bot
132,703.2815,504,0.2246474,1395.3998015873017,580.8269966177536,1.7937173,1.3604651162790697,0.7584612783068267,0.8258812390454655,Bot
132,4223.3164,2077,1.4731394,2033.373326913818,350.7720057245162,1.2894492,0.5756578947368421,0.4464370482659124,0.08305605654468991,Bot
132,7.28011,19,0.0,383.1636842105263,7.280109889280518,0.2857143,-0.2857142857142857,-0.9999999500000025,0.9999999847915098,Bot
132,144.57346,58,0.0036848073,2492.6458620689655,18.439088914585774,0.22619048,-0.2222222222222222,-0.9824561238042477,0.1275413130085271,Bot
132,18.775768,61,0.15912382,307.799475409836,26.90724809414742,0.46777296,-0.9,-1.9240103147475647,1.4330837542383044,Bot
132,490.13638,258,0.0013839919,1899.753410852713,490.0867270188002,0.9628047,-0.96875,-1.0061749802426183,0.9998986955810141,Bot
132,206.06061,249,0.00051165343,827.5526506024097,206.00970850908945,0.010110294,0.009708737864077669,0.960282447184787,0.9997529780635389,Bot
132,438.80856,252,0.0003814308,1741.3038095238096,438.79152225174084,1.0872214,1.0875420875420876,1.0002949606603473,0.9999611727076173,Bot
132,594.0,246,0.0,2414.6341463414633,594.0,0.0,0.0,-1.0,1.0,Bot
132,112.7789,258,0.0134283,437.12751937984495,112.53888216967503,0.12222222,0.09821428571428571,0.8035714431818184,0.9978717842581817,Bot
133,778.7842,672,0.47569767,1158.9050595238095,547.9726270535783,0.83858305,3.343949044585987,3.9876182145417647,0.7036257631492502,Bot
133,1227.766,2202,15.217501,557.5685740236149,580.4860032765648,2.4447088,-3.4875,-1.4265502705271074,0.472798565261267,Bot
133,83.774574,252,0.07807677,332.4387857142857,83.6301381082203,2.0347223,-2.027027027027027,-0.9962180229837887,0.9982758982244456,Bot
133,562.6155,254,0.24689521,2215.0216535433074,562.5735507469224,6.0238094,6.032608695652174,1.0014607526679336,0.9999254388599716,Bot
133,547.58215,245,0.0014210158,2235.029183673469,547.5481713968187,1.5484799,-1.5488215488215489,-1.0002206349734013,0.9999379479349697,Bot
133,298.0,261,0.0,1141.7624521072798,298.0,0.0,-0.0,-1.0,1.0,Bot
