user_id,distance,duration,variance,velocity,displacement,gradient,finalGradient,amplify,efficiency,Type
1,711.3911,295,1.6647207,2411.4952542372885,366.8950803703969,2.2969942,1.1229508196721312,0.48887838709916254,0.5157431409676012,Human
1,1229.1223,253,0.09096944,4858.1909090909085,251.52534663528445,0.5735153,0.3686440677966102,0.6427798313255291,0.20463817688059557,Human
1,38.232513,56,0.075604685,682.7234464285714,26.248809496813376,0.80418926,-1.1764705882352942,-1.4629275056910038,0.6865572633641261,Human
1,374.2095,191,0.4335859,1959.2120418848167,362.3534186398688,0.9553669,-0.8214285714285714,-0.8598043028584844,0.9683169952656702,Human
1,7.236068,856,0.0,8.45335046728972,2.23606797749979,0.5,0.5,1.0,0.30901699341407374,Human
1,339.42188,328,0.18420483,1034.8228048780488,325.96012026013244,1.2093412,1.1395348837209303,0.9422774017133712,0.9603391515600952,Human
1,401.25186,543,0.26717895,738.9537016574585,391.43454114321594,0.62055016,0.7709677419354839,1.2423939137095443,0.975533275143487,Human
1,746.78564,479,0.40987495,1559.0514405010438,738.8748202503588,1.3237787,1.088,0.8218896406174234,0.9894068400275597,Human
1,34.377453,209,0.25985968,164.48542105263158,30.870698080866262,0.5321429,0.4642857142857143,0.8724831512094107,0.8979925906921103,Human
1,1111.6641,193,0.46740323,5759.917616580311,813.7057207615048,0.4590046,-0.1927409261576971,-0.41991066354824574,0.7319708541109718,Human
1,75.09616,106,0.40960398,708.4543396226414,70.83784299369935,0.7085061,2.9130434782608696,4.1115291431659795,0.9432951431031807,Human
1,29.98141,120,0.8888889,249.84508333333332,27.65863337187866,1.6666666,-4.5,-2.7000001080000042,0.9225261044053186,Human
1,1042.6412,230,2.595812,4533.2226086956525,935.1320762330848,1.0399206,-0.04925053533190578,-0.047359899719176424,0.896887708094678,Human
1,951.0941,256,0.014829111,3715.211328125,1056.087591064302,0.27290696,-0.19787644787644787,-0.7250692612473053,1.1103923271780383,Human
1,1725.9467,477,0.386902,3618.336897274633,1771.2481474937383,0.34262994,0.1706758304696449,0.49813460688708316,1.0262473038673432,Human
1,1220.7395,215,0.0034199052,5677.858139534884,1165.3540234623983,0.20494096,0.2077125328659071,1.013523762482166,0.9546295695866305,Human
1,47.53155,142,0.16560553,334.7292253521127,47.50789408087881,0.62941176,-0.5853658536585366,-0.930020522111847,0.9995023112202066,Human
1,337.56644,265,0.01867743,1273.8356226415094,332.8137617346975,0.18971212,0.20552147239263804,1.0833333810862376,0.9859207619534024,Human
1,179.53769,1178,2.3994136,152.40890492359932,171.74690681348528,2.461111,3.215686274509804,1.306599448180031,0.9566064195962714,Human
1,681.885,1679,0.2950574,406.1256700416915,662.11856944206,0.7814696,0.689908256880734,0.8828344146473951,0.9710120759982401,Human
1,87.72192,676,1.1996528,129.76615384615383,79.84985911070852,1.9583334,2.466666666666667,1.259574425205977,0.910261187975691,Human
1,91.959145,254,1.2125065,362.04387795275596,91.80958555619343,1.6179653,1.54,0.9518127490126024,0.9983736316403705,Human
1,12.650282,392,0.0625,32.271127551020406,10.44030650891055,0.75,3.3333333333333335,4.444444444444445,0.8253022745983489,Human
1,237.44661,336,0.12527096,706.6863392857142,230.0630348404541,0.4052922,-0.21333333333333335,-0.5263692055591827,0.9689042721665055,Human
1,1101.3237,297,0.27640033,3708.1606060606055,1066.5162914836321,0.87164605,0.6871444823663254,0.7883297152167734,0.9683949337362232,Human
1,19.242641,608,0.10704169,31.649080592105264,14.866068747318506,0.20938799,-2.8,-13.372304686625053,0.7725586496842355,Human
1,587.8024,218,0.04830686,2696.3412844036698,583.5974640109397,0.11569848,-0.09466437177280551,-0.8181989233808906,0.9928463443002948,Human
1,20.329258,24,0.010459711,847.0524166666667,20.248456731316587,0.35227272,0.3684210526315789,1.045840429061833,0.9960253704939249,Human
1,46.53109,94,1.2837301,495.01159574468085,53.48831648126533,2.5833333,-2.6315789473684212,-1.0186757347061726,1.1495178058641078,Human
1,448.46783,720,0.04034321,622.871986111111,444.3647150708526,0.08319871,-0.04054054054054054,-0.4872736673506181,0.9908508154773389,Human
1,119.645874,303,8.932356,394.8708712871287,114.00438588054409,2.4506173,-4.269230769230769,-1.7421042319544422,0.9528484524300779,Human
1,265.51358,184,2.5150628,1443.0085869565216,275.13632984395207,1.822607,1.4805194805194806,0.8123086768126538,1.0362420251497195,Human
1,402.49982,134,0.13209085,3003.73,512.0790954530364,0.73023456,0.5109649122807017,0.6997271017694667,1.272246768838397,Human
1,1570.592,594,4.1172037,2644.094276094276,1412.7678507100875,0.82834315,0.35108777194298574,0.4238433938193196,0.8995129548030854,Human
1,40.118694,165,8.296875,243.1436,36.6742416417845,5.125,-5.142857142857143,-1.0034843205574913,0.91414345745613,Human
1,35.636337,87,2.8888888,409.6130689655172,39.05124837953327,3.3333333,19.5,5.850000058500001,1.0958266664593859,Human
1,154.20126,368,0.3212938,419.02516304347824,148.4082207965583,0.5483181,-0.37410071942446044,-0.6822695063767918,0.9624319593533692,Human
1,55.44966,329,0.15371093,168.54,55.44366510251645,0.24375,0.12727272727272726,0.5221445221445221,0.9998918857665935,Human
1,1061.705,346,3.7343547,3068.511560693641,985.4080373124627,1.4818751,0.4752808988764045,0.3207293913477624,0.9281373237504418,Human
1,830.8919,283,0.14687467,2936.013780918728,939.0021299230369,0.4873612,0.2893569844789357,0.593721831936838,1.1301134719486818,Human
1,213.85146,378,1.8396946,565.7446031746032,209.72362766269327,1.8508325,-1.4333333333333333,-0.7744262829474484,0.98069766585972,Human
1,54.708202,267,1.0,204.8996329588015,53.23532661682466,1.0,10.6,10.6,0.9730776130574472,Human
1,46.702374,144,0.1096,324.3220416666667,41.048751503547585,1.28,-1.4782608695652173,-1.154891304347826,0.878943573693868,Human
1,100.0,348,3.43073,287.35632183908046,99.0,2.5070512,-inf,-inf,0.99,Human
1,113.61789,139,23.50664,817.394892086331,110.81967334368028,5.6975307,-5.45,-0.9565547404597575,0.9753716896492294,Human
1,187.2078,695,2.0698695,269.3637410071942,185.4561942885705,3.107143,-14.23076923076923,-4.580017472890443,0.9906435217366504,Human
1,581.0484,615,0.3782533,944.7941463414634,564.8805183399406,0.7066029,-0.4296724470134875,-0.6080819184488027,0.9721746387046942,Human
1,77.51788,66,0.08302741,1174.5133333333335,76.21679604916491,0.5015664,0.3472222222222222,0.6922756831841651,0.9832156922914418,Human
1,97.02644,68,0.48579437,1426.8594117647058,87.46427842267951,0.99452335,-0.10344827586206896,-0.1040179457446313,0.9014478777401245,Human
1,638.2275,272,0.64164823,2346.424632352941,645.3309228605119,1.6164105,-1.5872093023255813,-0.9819345409631905,1.0111299228888007,Human
2,22.2786,204,2.0625,109.20882352941177,33.95585369269929,2.25,-4.125,-1.8333333333333333,1.52414665610493,Human
2,12.851763,967,2.642857,13.290344364012409,6.4031242374328485,2.6666667,1.25,0.46874999414062507,0.49822924974829125,Human
