user_id,duration,Type
223,2,Bot
223,1,Bot
223,3,Bot
223,3,Bot
223,3,Bot
224,13,Bot
224,1,Bot
224,3,Bot
224,4,Bot
224,1,Bot
224,3,Bot
224,8,Bot
224,4,Bot
224,4,Bot
224,2,Bot
225,16,Bot
225,1,Bot
225,1,Bot
225,4,Bot
225,4,Bot
225,0,Bot
225,2,Bot
225,6,Bot
225,4,Bot
225,2,Bot
225,2,Bot
226,15,Bot
226,2,Bot
226,3,Bot
226,2,Bot
226,1,Bot
226,2,Bot
226,1,Bot
226,2,Bot
226,1,Bot
226,4,Bot
226,3,Bot
226,3,Bot
227,17,Bot
227,3,Bot
227,3,Bot
227,3,Bot
227,3,Bot
227,2,Bot
227,2,Bot
227,1,Bot
227,7,Bot
227,3,Bot
227,2,Bot
228,14,Bot
228,2,Bot
228,3,Bot
228,2,Bot
228,0,Bot
228,2,Bot
228,1,Bot
228,1,Bot
228,3,Bot
228,1,Bot
228,1,Bot
228,1,Bot
228,1,Bot
228,8,Bot
229,15,Bot
229,3,Bot
229,1,Bot
229,2,Bot
229,4,Bot
229,4,Bot
229,4,Bot
229,0,Bot
229,1,Bot
229,1,Bot
229,1,Bot
229,0,Bot
229,1,Bot
229,2,Bot
230,17,Bot
230,3,Bot
230,3,Bot
230,3,Bot
230,3,Bot
230,2,Bot
230,1,Bot
230,1,Bot
230,1,Bot
230,1,Bot
230,1,Bot
230,2,Bot
231,29,Bot
231,2,Bot
231,4,Bot
231,4,Bot
231,1,Bot
231,5,Bot
231,1,Bot
231,1,Bot
231,1,Bot
231,1,Bot
231,2,Bot
232,35,Bot
232,2,Bot
232,4,Bot
232,4,Bot
232,2,Bot
232,2,Bot
232,2,Bot
232,1,Bot
232,2,Bot
232,2,Bot
232,2,Bot
232,2,Bot
232,1,Bot
232,2,Bot
232,2,Bot
233,27,Bot
233,5,Bot
233,3,Bot
233,4,Bot
233,4,Bot
233,1,Bot
233,1,Bot
233,2,Bot
233,2,Bot
233,1,Bot
233,2,Bot
233,2,Bot
234,12,Bot
234,3,Bot
234,5,Bot
234,2,Bot
234,4,Bot
234,2,Bot
234,1,Bot
234,2,Bot
234,1,Bot
234,2,Bot
234,1,Bot
234,1,Bot
234,1,Bot
234,1,Bot
234,2,Bot
235,11,Bot
235,1,Bot
235,4,Bot
235,4,Bot
235,2,Bot
235,2,Bot
235,2,Bot
235,1,Bot
235,1,Bot
235,1,Bot
235,1,Bot
235,1,Bot
235,1,Bot
235,6,Bot
236,12,Bot
236,1,Bot
236,4,Bot
236,4,Bot
236,1,Bot
236,1,Bot
236,2,Bot
236,2,Bot
236,1,Bot
236,1,Bot
236,2,Bot
236,1,Bot
237,16,Bot
237,3,Bot
237,2,Bot
237,2,Bot
237,2,Bot
237,2,Bot
237,2,Bot
237,1,Bot
237,1,Bot
237,1,Bot
237,2,Bot
237,2,Bot
237,1,Bot
238,11,Bot
238,4,Bot
238,3,Bot
238,2,Bot
238,1,Bot
238,1,Bot
238,1,Bot
238,1,Bot
238,0,Bot
238,1,Bot
238,2,Bot
238,1,Bot
238,1,Bot
238,1,Bot
239,15,Bot
239,3,Bot
239,2,Bot
239,1,Bot
239,2,Bot
239,4,Bot
239,3,Bot
239,4,Bot
239,2,Bot
239,2,Bot
239,1,Bot
239,1,Bot
239,1,Bot
239,1,Bot
240,15,Bot
240,1,Bot
240,2,Bot
240,2,Bot
240,3,Bot
240,1,Bot
240,4,Bot
240,4,Bot
240,2,Bot
240,0,Bot
240,0,Bot
240,1,Bot
240,1,Bot
240,1,Bot
241,16,Bot
241,2,Bot
241,3,Bot
241,4,Bot
241,3,Bot
241,4,Bot
241,1,Bot
241,1,Bot
242,17,Bot
242,1,Bot
242,3,Bot
242,2,Bot
243,16,Bot
243,1,Bot
243,2,Bot
243,3,Bot
243,2,Bot
243,1,Bot
244,13,Bot
244,2,Bot
244,3,Bot
244,3,Bot
244,2,Bot
244,1,Bot
244,3,Bot
244,1,Bot
245,17,Bot
245,1,Bot
245,2,Bot
245,3,Bot
245,4,Bot
245,2,Bot
245,2,Bot
245,1,Bot
246,19,Bot
246,3,Bot
247,17,Bot
247,3,Bot
247,2,Bot
247,2,Bot
248,15,Bot
248,3,Bot
248,3,Bot
248,5,Bot
248,3,Bot
249,17,Bot
249,4,Bot
